map_key,source_map,scope,import_mode,preserve_npcs,preserve_local_events,status,notes
KANTO_INDOOR_PEWTER_CITY_HOUSE1,PewterCity_House1,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K44; layout=LAYOUT_HOUSE2
KANTO_INDOOR_PEWTER_CITY_POKEMON_CENTER_1_F,PewterCity_PokemonCenter_1F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K44; layout=LAYOUT_POKEMON_CENTER_1F
KANTO_INDOOR_PEWTER_CITY_POKEMON_CENTER_2_F,PewterCity_PokemonCenter_2F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K44; layout=LAYOUT_POKEMON_CENTER_2F
KANTO_INDOOR_PEWTER_CITY_HOUSE2,PewterCity_House2,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K44; layout=LAYOUT_HOUSE2
KANTO_INDOOR_CERULEAN_CITY_HOUSE1,CeruleanCity_House1,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K43; layout=LAYOUT_CERULEAN_CITY_HOUSE1
KANTO_INDOOR_CERULEAN_CITY_HOUSE2,CeruleanCity_House2,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K43; layout=LAYOUT_CERULEAN_CITY_HOUSE2
KANTO_INDOOR_CERULEAN_CITY_HOUSE3,CeruleanCity_House3,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K43; layout=LAYOUT_HOUSE1
KANTO_INDOOR_CERULEAN_CITY_POKEMON_CENTER_1_F,CeruleanCity_PokemonCenter_1F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K43; layout=LAYOUT_POKEMON_CENTER_1F
KANTO_INDOOR_CERULEAN_CITY_POKEMON_CENTER_2_F,CeruleanCity_PokemonCenter_2F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K43; layout=LAYOUT_POKEMON_CENTER_2F
KANTO_INDOOR_CERULEAN_CITY_GYM,CeruleanCity_Gym,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K43; layout=LAYOUT_CERULEAN_CITY_GYM
KANTO_INDOOR_CERULEAN_CITY_BIKE_SHOP,CeruleanCity_BikeShop,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K43; layout=LAYOUT_CERULEAN_CITY_BIKE_SHOP
KANTO_INDOOR_CERULEAN_CITY_MART,CeruleanCity_Mart,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K43; layout=LAYOUT_MART
KANTO_INDOOR_CERULEAN_CITY_HOUSE4,CeruleanCity_House4,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K43; layout=LAYOUT_HOUSE1
KANTO_INDOOR_CERULEAN_CITY_HOUSE5,CeruleanCity_House5,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K43; layout=LAYOUT_CERULEAN_CITY_HOUSE5
KANTO_INDOOR_LAVENDER_TOWN_POKEMON_CENTER_1_F,LavenderTown_PokemonCenter_1F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K31; layout=LAYOUT_POKEMON_CENTER_1F
KANTO_INDOOR_LAVENDER_TOWN_POKEMON_CENTER_2_F,LavenderTown_PokemonCenter_2F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K31; layout=LAYOUT_POKEMON_CENTER_2F
KANTO_INDOOR_LAVENDER_TOWN_VOLUNTEER_POKEMON_HOUSE,LavenderTown_VolunteerPokemonHouse,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K31; layout=LAYOUT_LAVENDER_TOWN_VOLUNTEER_POKEMON_HOUSE
KANTO_INDOOR_LAVENDER_TOWN_HOUSE1,LavenderTown_House1,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K31; layout=LAYOUT_HOUSE5
KANTO_INDOOR_LAVENDER_TOWN_HOUSE2,LavenderTown_House2,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K31; layout=LAYOUT_HOUSE5
KANTO_INDOOR_LAVENDER_TOWN_MART,LavenderTown_Mart,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K31; layout=LAYOUT_MART
KANTO_INDOOR_VERMILION_CITY_HOUSE1,VermilionCity_House1,MAINLAND,CANONICAL_IMPORT,yes,stub,IMPORTED,V2=K46; layout=LAYOUT_HOUSE1
KANTO_INDOOR_VERMILION_CITY_POKEMON_CENTER_1_F,VermilionCity_PokemonCenter_1F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K46; layout=LAYOUT_POKEMON_CENTER_1F
KANTO_INDOOR_VERMILION_CITY_POKEMON_CENTER_2_F,VermilionCity_PokemonCenter_2F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K46; layout=LAYOUT_POKEMON_CENTER_2F
KANTO_INDOOR_VERMILION_CITY_POKEMON_FAN_CLUB,VermilionCity_PokemonFanClub,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K46; layout=LAYOUT_VERMILION_CITY_POKEMON_FAN_CLUB
KANTO_INDOOR_VERMILION_CITY_HOUSE2,VermilionCity_House2,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K46; layout=LAYOUT_HOUSE1
KANTO_INDOOR_VERMILION_CITY_MART,VermilionCity_Mart,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K46; layout=LAYOUT_MART
KANTO_INDOOR_VERMILION_CITY_GYM,VermilionCity_Gym,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K46; layout=LAYOUT_VERMILION_CITY_GYM
KANTO_INDOOR_VERMILION_CITY_HOUSE3,VermilionCity_House3,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K46; layout=LAYOUT_HOUSE1
KANTO_INDOOR_CELADON_CITY_DEPARTMENT_STORE_1_F,CeladonCity_DepartmentStore_1F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K33; layout=LAYOUT_CELADON_CITY_DEPARTMENT_STORE_1F
KANTO_INDOOR_CELADON_CITY_DEPARTMENT_STORE_2_F,CeladonCity_DepartmentStore_2F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K33; layout=LAYOUT_CELADON_CITY_DEPARTMENT_STORE_2F
KANTO_INDOOR_CELADON_CITY_DEPARTMENT_STORE_3_F,CeladonCity_DepartmentStore_3F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K33; layout=LAYOUT_CELADON_CITY_DEPARTMENT_STORE_3F
KANTO_INDOOR_CELADON_CITY_DEPARTMENT_STORE_4_F,CeladonCity_DepartmentStore_4F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K33; layout=LAYOUT_CELADON_CITY_DEPARTMENT_STORE_4F
KANTO_INDOOR_CELADON_CITY_DEPARTMENT_STORE_5_F,CeladonCity_DepartmentStore_5F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K33; layout=LAYOUT_CELADON_CITY_DEPARTMENT_STORE_5F
KANTO_INDOOR_CELADON_CITY_DEPARTMENT_STORE_ROOF,CeladonCity_DepartmentStore_Roof,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K33; layout=LAYOUT_CELADON_CITY_DEPARTMENT_STORE_ROOF
KANTO_INDOOR_CELADON_CITY_DEPARTMENT_STORE_ELEVATOR,CeladonCity_DepartmentStore_Elevator,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K33; layout=LAYOUT_CELADON_CITY_DEPARTMENT_STORE_ELEVATOR
KANTO_INDOOR_CELADON_CITY_CONDOMINIUMS_1_F,CeladonCity_Condominiums_1F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K33; layout=LAYOUT_CELADON_CITY_CONDOMINIUMS_1F
KANTO_INDOOR_CELADON_CITY_CONDOMINIUMS_2_F,CeladonCity_Condominiums_2F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K33; layout=LAYOUT_CELADON_CITY_CONDOMINIUMS_2F
KANTO_INDOOR_CELADON_CITY_CONDOMINIUMS_3_F,CeladonCity_Condominiums_3F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K33; layout=LAYOUT_CELADON_CITY_CONDOMINIUMS_3F
KANTO_INDOOR_CELADON_CITY_CONDOMINIUMS_ROOF,CeladonCity_Condominiums_Roof,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K33; layout=LAYOUT_CELADON_CITY_CONDOMINIUMS_ROOF
KANTO_INDOOR_CELADON_CITY_CONDOMINIUMS_ROOF_ROOM,CeladonCity_Condominiums_RoofRoom,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K33; layout=LAYOUT_CELADON_CITY_CONDOMINIUMS_ROOF_ROOM
KANTO_INDOOR_CELADON_CITY_POKEMON_CENTER_1_F,CeladonCity_PokemonCenter_1F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K33; layout=LAYOUT_POKEMON_CENTER_1F
KANTO_INDOOR_CELADON_CITY_POKEMON_CENTER_2_F,CeladonCity_PokemonCenter_2F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K33; layout=LAYOUT_POKEMON_CENTER_2F
KANTO_INDOOR_CELADON_CITY_GAME_CORNER,CeladonCity_GameCorner,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K33; layout=LAYOUT_CELADON_CITY_GAME_CORNER
KANTO_INDOOR_CELADON_CITY_GAME_CORNER_PRIZE_ROOM,CeladonCity_GameCorner_PrizeRoom,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K33; layout=LAYOUT_CELADON_CITY_GAME_CORNER_PRIZE_ROOM
KANTO_INDOOR_CELADON_CITY_GYM,CeladonCity_Gym,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K33; layout=LAYOUT_CELADON_CITY_GYM
KANTO_INDOOR_CELADON_CITY_RESTAURANT,CeladonCity_Restaurant,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K33; layout=LAYOUT_CELADON_CITY_RESTAURANT
KANTO_INDOOR_CELADON_CITY_HOUSE1,CeladonCity_House1,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K33; layout=LAYOUT_HOUSE5
KANTO_INDOOR_CELADON_CITY_HOTEL,CeladonCity_Hotel,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K33; layout=LAYOUT_CELADON_CITY_HOTEL
KANTO_INDOOR_FUCHSIA_CITY_SAFARI_ZONE_ENTRANCE,FuchsiaCity_SafariZone_Entrance,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K34; layout=LAYOUT_FUCHSIA_CITY_SAFARI_ZONE_ENTRANCE
KANTO_INDOOR_FUCHSIA_CITY_MART,FuchsiaCity_Mart,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K34; layout=LAYOUT_MART
KANTO_INDOOR_FUCHSIA_CITY_SAFARI_ZONE_OFFICE,FuchsiaCity_SafariZone_Office,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K34; layout=LAYOUT_FUCHSIA_CITY_SAFARI_ZONE_OFFICE
KANTO_INDOOR_FUCHSIA_CITY_GYM,FuchsiaCity_Gym,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K34; layout=LAYOUT_FUCHSIA_CITY_GYM
KANTO_INDOOR_FUCHSIA_CITY_HOUSE1,FuchsiaCity_House1,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K34; layout=LAYOUT_HOUSE1
KANTO_INDOOR_FUCHSIA_CITY_POKEMON_CENTER_1_F,FuchsiaCity_PokemonCenter_1F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K34; layout=LAYOUT_POKEMON_CENTER_1F
KANTO_INDOOR_FUCHSIA_CITY_POKEMON_CENTER_2_F,FuchsiaCity_PokemonCenter_2F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K34; layout=LAYOUT_POKEMON_CENTER_2F
KANTO_INDOOR_FUCHSIA_CITY_WARDENS_HOUSE,FuchsiaCity_WardensHouse,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K34; layout=LAYOUT_FUCHSIA_CITY_WARDENS_HOUSE
KANTO_INDOOR_FUCHSIA_CITY_HOUSE2,FuchsiaCity_House2,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K34; layout=LAYOUT_FUCHSIA_CITY_HOUSE2
KANTO_INDOOR_FUCHSIA_CITY_HOUSE3,FuchsiaCity_House3,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K34; layout=LAYOUT_HOUSE1
KANTO_INDOOR_CINNABAR_ISLAND_GYM,CinnabarIsland_Gym,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K45; layout=LAYOUT_CINNABAR_ISLAND_GYM
KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_ENTRANCE,CinnabarIsland_PokemonLab_Entrance,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K45; layout=LAYOUT_CINNABAR_ISLAND_POKEMON_LAB_ENTRANCE
KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_LOUNGE,CinnabarIsland_PokemonLab_Lounge,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K45; layout=LAYOUT_CINNABAR_ISLAND_POKEMON_LAB_LOUNGE
KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_RESEARCH_ROOM,CinnabarIsland_PokemonLab_ResearchRoom,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K45; layout=LAYOUT_CINNABAR_ISLAND_POKEMON_LAB_RESEARCH_ROOM
KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM,CinnabarIsland_PokemonLab_ExperimentRoom,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K45; layout=LAYOUT_CINNABAR_ISLAND_POKEMON_LAB_EXPERIMENT_ROOM
KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_CENTER_1_F,CinnabarIsland_PokemonCenter_1F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K45; layout=LAYOUT_POKEMON_CENTER_1F
KANTO_INDOOR_CINNABAR_ISLAND_POKEMON_CENTER_2_F,CinnabarIsland_PokemonCenter_2F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K45; layout=LAYOUT_POKEMON_CENTER_2F
KANTO_INDOOR_CINNABAR_ISLAND_MART,CinnabarIsland_Mart,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K45; layout=LAYOUT_MART
KANTO_INDOOR_INDIGO_PLATEAU_POKEMON_CENTER_1_F,IndigoPlateau_PokemonCenter_1F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K42; layout=LAYOUT_INDIGO_PLATEAU_POKEMON_CENTER_1F
KANTO_INDOOR_INDIGO_PLATEAU_POKEMON_CENTER_2_F,IndigoPlateau_PokemonCenter_2F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K42; layout=LAYOUT_POKEMON_CENTER_2F
KANTO_INDOOR_SAFFRON_CITY_COPYCATS_HOUSE_1_F,SaffronCity_CopycatsHouse_1F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K41; layout=LAYOUT_SAFFRON_CITY_COPYCATS_HOUSE_1F
KANTO_INDOOR_SAFFRON_CITY_COPYCATS_HOUSE_2_F,SaffronCity_CopycatsHouse_2F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K41; layout=LAYOUT_SAFFRON_CITY_COPYCATS_HOUSE_2F
KANTO_INDOOR_SAFFRON_CITY_DOJO,SaffronCity_Dojo,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K41; layout=LAYOUT_SAFFRON_CITY_DOJO
KANTO_INDOOR_SAFFRON_CITY_GYM,SaffronCity_Gym,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K41; layout=LAYOUT_SAFFRON_CITY_GYM
KANTO_INDOOR_SAFFRON_CITY_HOUSE,SaffronCity_House,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K41; layout=LAYOUT_HOUSE5
KANTO_INDOOR_SAFFRON_CITY_MART,SaffronCity_Mart,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K41; layout=LAYOUT_MART
KANTO_INDOOR_SAFFRON_CITY_POKEMON_CENTER_1_F,SaffronCity_PokemonCenter_1F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K41; layout=LAYOUT_POKEMON_CENTER_1F
KANTO_INDOOR_SAFFRON_CITY_POKEMON_CENTER_2_F,SaffronCity_PokemonCenter_2F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K41; layout=LAYOUT_POKEMON_CENTER_2F
KANTO_INDOOR_SAFFRON_CITY_MR_PSYCHICS_HOUSE,SaffronCity_MrPsychicsHouse,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K41; layout=LAYOUT_HOUSE5
KANTO_INDOOR_SAFFRON_CITY_POKEMON_TRAINER_FAN_CLUB,SaffronCity_PokemonTrainerFanClub,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K41; layout=LAYOUT_SAFFRON_CITY_POKEMON_TRAINER_FAN_CLUB
KANTO_INDOOR_ROUTE2_VIRIDIAN_FOREST_SOUTH_ENTRANCE,Route2_ViridianForest_SouthEntrance,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K02; layout=LAYOUT_ROUTE2_ENTRANCE
KANTO_INDOOR_ROUTE2_HOUSE,Route2_House,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K02; layout=LAYOUT_HOUSE2
KANTO_INDOOR_ROUTE2_EAST_BUILDING,Route2_EastBuilding,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K02; layout=LAYOUT_ROUTE2_ENTRANCE
KANTO_INDOOR_ROUTE2_VIRIDIAN_FOREST_NORTH_ENTRANCE,Route2_ViridianForest_NorthEntrance,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K02; layout=LAYOUT_ROUTE2_ENTRANCE
KANTO_INDOOR_ROUTE4_POKEMON_CENTER_1_F,Route4_PokemonCenter_1F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K04; layout=LAYOUT_POKEMON_CENTER_1F
KANTO_INDOOR_ROUTE4_POKEMON_CENTER_2_F,Route4_PokemonCenter_2F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K04; layout=LAYOUT_POKEMON_CENTER_2F
KANTO_INDOOR_ROUTE5_POKEMON_DAY_CARE,Route5_PokemonDayCare,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K05; layout=LAYOUT_ROUTE5_POKEMON_DAY_CARE
KANTO_INDOOR_ROUTE5_SOUTH_ENTRANCE,Route5_SouthEntrance,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K05; layout=LAYOUT_SAFFRON_CITY_NORTH_SOUTH_ENTRANCE
KANTO_INDOOR_ROUTE6_NORTH_ENTRANCE,Route6_NorthEntrance,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K06; layout=LAYOUT_SAFFRON_CITY_NORTH_SOUTH_ENTRANCE
KANTO_INDOOR_ROUTE6_UNUSED_HOUSE,Route6_UnusedHouse,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K06; layout=LAYOUT_HOUSE2
KANTO_INDOOR_ROUTE7_EAST_ENTRANCE,Route7_EastEntrance,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K07; layout=LAYOUT_SAFFRON_CITY_EAST_WEST_ENTRANCE
KANTO_INDOOR_ROUTE8_WEST_ENTRANCE,Route8_WestEntrance,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K08; layout=LAYOUT_SAFFRON_CITY_EAST_WEST_ENTRANCE
KANTO_INDOOR_ROUTE10_POKEMON_CENTER_1_F,Route10_PokemonCenter_1F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K10; layout=LAYOUT_POKEMON_CENTER_1F
KANTO_INDOOR_ROUTE10_POKEMON_CENTER_2_F,Route10_PokemonCenter_2F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K10; layout=LAYOUT_POKEMON_CENTER_2F
KANTO_INDOOR_ROUTE11_EAST_ENTRANCE_1_F,Route11_EastEntrance_1F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K11; layout=LAYOUT_ENTRANCE_1F
KANTO_INDOOR_ROUTE11_EAST_ENTRANCE_2_F,Route11_EastEntrance_2F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K11; layout=LAYOUT_ENTRANCE_2F
KANTO_INDOOR_ROUTE12_NORTH_ENTRANCE_1_F,Route12_NorthEntrance_1F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K12; layout=LAYOUT_ROUTE12_NORTH_ENTRANCE_1F
KANTO_INDOOR_ROUTE12_NORTH_ENTRANCE_2_F,Route12_NorthEntrance_2F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K12; layout=LAYOUT_ENTRANCE_2F
KANTO_INDOOR_ROUTE12_FISHING_HOUSE,Route12_FishingHouse,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K12; layout=LAYOUT_HOUSE4
KANTO_INDOOR_ROUTE15_WEST_ENTRANCE_1_F,Route15_WestEntrance_1F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K15; layout=LAYOUT_ENTRANCE_1F
KANTO_INDOOR_ROUTE15_WEST_ENTRANCE_2_F,Route15_WestEntrance_2F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K15; layout=LAYOUT_ENTRANCE_2F
KANTO_INDOOR_ROUTE16_HOUSE,Route16_House,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K16; layout=LAYOUT_HOUSE1
KANTO_INDOOR_ROUTE16_NORTH_ENTRANCE_1_F,Route16_NorthEntrance_1F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K16; layout=LAYOUT_ROUTE16_NORTH_ENTRANCE_1F
KANTO_INDOOR_ROUTE16_NORTH_ENTRANCE_2_F,Route16_NorthEntrance_2F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K16; layout=LAYOUT_ENTRANCE_2F
KANTO_INDOOR_ROUTE18_EAST_ENTRANCE_1_F,Route18_EastEntrance_1F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K18; layout=LAYOUT_ENTRANCE_1F
KANTO_INDOOR_ROUTE18_EAST_ENTRANCE_2_F,Route18_EastEntrance_2F,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K18; layout=LAYOUT_ENTRANCE_2F
KANTO_INDOOR_ROUTE19_UNUSED_HOUSE,Route19_UnusedHouse,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K19; layout=LAYOUT_HOUSE2
KANTO_INDOOR_ROUTE22_NORTH_ENTRANCE,Route22_NorthEntrance,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K22; layout=LAYOUT_ROUTE22_NORTH_ENTRANCE
KANTO_INDOOR_ROUTE23_UNUSED_HOUSE,Route23_UnusedHouse,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K23; layout=LAYOUT_HOUSE2
KANTO_INDOOR_ROUTE25_SEA_COTTAGE,Route25_SeaCottage,MAINLAND,RESERVED,yes,stub,RESERVED,V2=K25; layout=LAYOUT_ROUTE25_SEA_COTTAGE
