raid_key,map_key,species_key,level,partner_pool_key,shield_policy,capture_policy,shared_capture_key,reward_pool_key,reward_repeatability,claim_key,retry_policy,unlock_key,mechanic_policy,presentation_profile,dedicated_map,custom_ui,status,notes
RAID_KEY_NATIONAL_0480_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_UXIE,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0480,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0480_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0481_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_MESPRIT,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0481,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0481_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0481_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_MESPRIT,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0481,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0481_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0482_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_AZELF,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0482,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0482_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0482_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_AZELF,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0482,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0482_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0483_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_DIALGA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0483,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0483_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0483_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_DIALGA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0483,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0483_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0484_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_PALKIA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0484,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0484_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0484_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_PALKIA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0484,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0484_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0485_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_HEATRAN,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0485,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0485_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0485_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_HEATRAN,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0485,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0485_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0486_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_REGIGIGAS,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0486,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0486_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0486_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_REGIGIGAS,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0486,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0486_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0487_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_GIRATINA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0487,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0487_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0487_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_GIRATINA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0487,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0487_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0488_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_CRESSELIA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0488,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0488_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0488_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_CRESSELIA,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0488,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0488_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0489_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_PHIONE,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0489,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0489_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0489_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_PHIONE,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0489,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0489_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0490_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_MANAPHY,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0490,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0490_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0490_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_MANAPHY,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0490,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0490_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0491_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_DARKRAI,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0491,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0491_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0491_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_DARKRAI,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0491,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0491_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0492_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_SHAYMIN,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0492,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0492_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0492_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_SHAYMIN,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0492,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0492_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0493_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_ARCEUS,100,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0493,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0493_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0493_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_ARCEUS,100,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0493,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0493_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0494_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_VICTINI,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0494,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0494_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0494_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_VICTINI,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0494,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0494_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0638_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_COBALION,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0638,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0638_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0638_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_COBALION,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0638,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0638_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0639_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_TERRAKION,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0639,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0639_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0639_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_TERRAKION,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0639,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0639_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0640_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_VIRIZION,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0640,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0640_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0640_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_VIRIZION,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0640,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0640_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0641_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_TORNADUS,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0641,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0641_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0641_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_TORNADUS,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0641,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0641_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0642_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_THUNDURUS,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0642,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0642_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0642_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_THUNDURUS,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0642,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0642_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=KANTO; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0643_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_RESHIRAM,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0643,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0643_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0643_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_RESHIRAM,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0643,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0643_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0644_KANTO,MAP_KEY_KANTO_K43,SPECIES_KEY_ZEKROM,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0644,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0644_KANTO,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,KANTO; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
RAID_KEY_NATIONAL_0644_TOHOKU,MAP_KEY_TOHOKU_T043,SPECIES_KEY_ZEKROM,85,TRAINER_POOL_KEY_MASTER,SHIELD_PROGRESSIVE,SHARED_ONCE,SHARED_CAPTURE_KEY_NATIONAL_0644,REWARD_POOL_KEY_RAID_HIGH,ONCE,CLAIM_KEY_RAID_NATIONAL_0644_TOHOKU,FREE_AFTER_NON_CAPTURE,RAID_HIGH_UNLOCKED,RAID_DYNAMAX,SIMPLE_EVENT,false,false,ACTIVE,TOHOKU; primary=TOHOKU; 一つのROMで全種入手可能。地方移動前に捕獲済みでもイベントは報酬のみ受領可能。
