evolution_id,from_national_no,from_species_key,from_name,to_national_no,to_species_key,to_name,official_condition,integrated_condition,condition_class,supply_route_keys,rtc_fallback,communication_free,edge_source_status,supply_audit_status,required_exact_rom_tests,notes
110,133,SPECIES_KEY_EEVEE,イーブイ,197,SPECIES_KEY_UMBREON,ブラッキー,レベルアップ＋夜＋なつき度160以上,レベルアップ＋夜＋なつき度160以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,TIME|FRIENDSHIP,EVENT_ECOLOGY_RADAR_TIME_SERVICE|SUPPLY_FRIENDSHIP_SERVICES_EXISTING,EVENT_ECOLOGY_RADAR_TIME_SERVICE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0110_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
111,79,SPECIES_KEY_SLOWPOKE,ヤドン,199,SPECIES_KEY_SLOWKING,ヤドキング,通信交換＋おうじゃのしるしを持たせる,おうじゃのしるしを持たせて「つながりのヒモ」を使用。NPC交換でも進化可。,TRADE|ITEM,EVENT_TRADE_EMULATOR_SERVICE|SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0111_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
112,360,SPECIES_KEY_WYNAUT,ソーナノ,202,SPECIES_KEY_WOBBUFFET,ソーナンス,レベルアップ＋Lv.15以上,レベルアップ＋Lv.15以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0112_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
113,204,SPECIES_KEY_PINECO,クヌギダマ,205,SPECIES_KEY_FORRETRESS,フォレトス,レベルアップ＋Lv.31以上,レベルアップ＋Lv.31以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0113_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
114,95,SPECIES_KEY_ONIX,イワーク,208,SPECIES_KEY_STEELIX,ハガネール,通信交換＋メタルコートを持たせる,メタルコートを持たせて「つながりのヒモ」を使用。NPC交換でも進化可。,TRADE|ITEM,EVENT_TRADE_EMULATOR_SERVICE|SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0114_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
115,209,SPECIES_KEY_SNUBBULL,ブルー,210,SPECIES_KEY_GRANBULL,グランブル,レベルアップ＋Lv.23以上,レベルアップ＋Lv.23以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0115_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
116,123,SPECIES_KEY_SCYTHER,ストライク,212,SPECIES_KEY_SCIZOR,ハッサム,通信交換＋メタルコートを持たせる,メタルコートを持たせて「つながりのヒモ」を使用。NPC交換でも進化可。,TRADE|ITEM,EVENT_TRADE_EMULATOR_SERVICE|SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0116_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
117,216,SPECIES_KEY_TEDDIURSA,ヒメグマ,217,SPECIES_KEY_URSARING,リングマ,レベルアップ＋Lv.30以上,レベルアップ＋Lv.30以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0117_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
118,218,SPECIES_KEY_SLUGMA,マグマッグ,219,SPECIES_KEY_MAGCARGO,マグカルゴ,レベルアップ＋Lv.38以上,レベルアップ＋Lv.38以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0118_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
119,220,SPECIES_KEY_SWINUB,ウリムー,221,SPECIES_KEY_PILOSWINE,イノムー,レベルアップ＋Lv.33以上,レベルアップ＋Lv.33以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0119_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
120,223,SPECIES_KEY_REMORAID,テッポウオ,224,SPECIES_KEY_OCTILLERY,オクタン,レベルアップ＋Lv.25以上,レベルアップ＋Lv.25以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0120_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
121,458,SPECIES_KEY_MANTYKE,タマンタ,226,SPECIES_KEY_MANTINE,マンタイン,レベルアップ＋手持ちにテッポウオ,レベルアップ＋手持ちにテッポウオ（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,PARTY_OR_FORM,SUPPLY_FORM_PARTY_CONDITION_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0121_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
122,228,SPECIES_KEY_HOUNDOUR,デルビル,229,SPECIES_KEY_HOUNDOOM,ヘルガー,レベルアップ＋Lv.24以上,レベルアップ＋Lv.24以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0122_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
123,117,SPECIES_KEY_SEADRA,シードラ,230,SPECIES_KEY_KINGDRA,キングドラ,通信交換＋りゅうのウロコを持たせる,りゅうのウロコを持たせて「つながりのヒモ」を使用。NPC交換でも進化可。,TRADE|ITEM,EVENT_TRADE_EMULATOR_SERVICE|SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0123_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
124,231,SPECIES_KEY_PHANPY,ゴマゾウ,232,SPECIES_KEY_DONPHAN,ドンファン,レベルアップ＋Lv.25以上,レベルアップ＋Lv.25以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0124_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
125,137,SPECIES_KEY_PORYGON,ポリゴン,233,SPECIES_KEY_PORYGON2,ポリゴン２,通信交換＋アップグレードを持たせる,アップグレードを持たせて「つながりのヒモ」を使用。NPC交換でも進化可。,TRADE|ITEM,EVENT_TRADE_EMULATOR_SERVICE|SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0125_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
126,236,SPECIES_KEY_TYROGUE,バルキー,237,SPECIES_KEY_HITMONTOP,カポエラー,レベルアップ＋Lv.20以上＋攻撃＝防御,レベルアップ＋Lv.20以上＋攻撃＝防御（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0126_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
127,113,SPECIES_KEY_CHANSEY,ラッキー,242,SPECIES_KEY_BLISSEY,ハピナス,レベルアップ＋なつき度160以上,レベルアップ＋なつき度160以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,FRIENDSHIP,SUPPLY_FRIENDSHIP_SERVICES_EXISTING,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0127_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
128,246,SPECIES_KEY_LARVITAR,ヨーギラス,247,SPECIES_KEY_PUPITAR,サナギラス,レベルアップ＋Lv.30以上,レベルアップ＋Lv.30以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0128_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
129,247,SPECIES_KEY_PUPITAR,サナギラス,248,SPECIES_KEY_TYRANITAR,バンギラス,レベルアップ＋Lv.55以上,レベルアップ＋Lv.55以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0129_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
130,252,SPECIES_KEY_TREECKO,キモリ,253,SPECIES_KEY_GROVYLE,ジュプトル,レベルアップ＋Lv.16以上,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0130_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
131,253,SPECIES_KEY_GROVYLE,ジュプトル,254,SPECIES_KEY_SCEPTILE,ジュカイン,レベルアップ＋Lv.36以上,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0131_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
132,255,SPECIES_KEY_TORCHIC,アチャモ,256,SPECIES_KEY_COMBUSKEN,ワカシャモ,レベルアップ＋Lv.16以上,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0132_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
133,256,SPECIES_KEY_COMBUSKEN,ワカシャモ,257,SPECIES_KEY_BLAZIKEN,バシャーモ,レベルアップ＋Lv.36以上,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0133_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
134,258,SPECIES_KEY_MUDKIP,ミズゴロウ,259,SPECIES_KEY_MARSHTOMP,ヌマクロー,レベルアップ＋Lv.16以上,レベルアップ＋Lv.16以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0134_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
135,259,SPECIES_KEY_MARSHTOMP,ヌマクロー,260,SPECIES_KEY_SWAMPERT,ラグラージ,レベルアップ＋Lv.36以上,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0135_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
136,261,SPECIES_KEY_POOCHYENA,ポチエナ,262,SPECIES_KEY_MIGHTYENA,グラエナ,レベルアップ＋Lv.18以上,レベルアップ＋Lv.18以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0136_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
137,263,SPECIES_KEY_ZIGZAGOON,ジグザグマ,264,SPECIES_KEY_LINOONE,マッスグマ,レベルアップ＋Lv.20以上,レベルアップ＋Lv.20以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0137_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
138,265,SPECIES_KEY_WURMPLE,ケムッソ,266,SPECIES_KEY_SILCOON,カラサリス,レベルアップ＋Lv.7以上,レベルアップ＋Lv.7以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0138_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
139,266,SPECIES_KEY_SILCOON,カラサリス,267,SPECIES_KEY_BEAUTIFLY,アゲハント,レベルアップ＋Lv.10以上,レベルアップ＋Lv.10以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0139_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
140,265,SPECIES_KEY_WURMPLE,ケムッソ,268,SPECIES_KEY_CASCOON,マユルド,レベルアップ＋Lv.7以上,レベルアップ＋Lv.7以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0140_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
141,268,SPECIES_KEY_CASCOON,マユルド,269,SPECIES_KEY_DUSTOX,ドクケイル,レベルアップ＋Lv.10以上,レベルアップ＋Lv.10以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0141_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
142,270,SPECIES_KEY_LOTAD,ハスボー,271,SPECIES_KEY_LOMBRE,ハスブレロ,レベルアップ＋Lv.14以上,レベルアップ＋Lv.14以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0142_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
143,271,SPECIES_KEY_LOMBRE,ハスブレロ,272,SPECIES_KEY_LUDICOLO,ルンパッパ,道具使用＋みずのいしを使う,道具使用＋みずのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,ITEM,SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0143_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
144,273,SPECIES_KEY_SEEDOT,タネボー,274,SPECIES_KEY_NUZLEAF,コノハナ,レベルアップ＋Lv.14以上,レベルアップ＋Lv.14以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0144_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
145,274,SPECIES_KEY_NUZLEAF,コノハナ,275,SPECIES_KEY_SHIFTRY,ダーテング,道具使用＋リーフのいしを使う,道具使用＋リーフのいしを使う（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,ITEM,SUPPLY_ITEM_CATALOG_AUDIT,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,EXACT_ROM_SUPPLY_AUDIT_REQUIRED,TEST_EVOLUTION_0145_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
146,276,SPECIES_KEY_TAILLOW,スバメ,277,SPECIES_KEY_SWELLOW,オオスバメ,レベルアップ＋Lv.22以上,レベルアップ＋Lv.22以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0146_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
147,278,SPECIES_KEY_WINGULL,キャモメ,279,SPECIES_KEY_PELIPPER,ペリッパー,レベルアップ＋Lv.25以上,レベルアップ＋Lv.25以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0147_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
148,280,SPECIES_KEY_RALTS,ラルトス,281,SPECIES_KEY_KIRLIA,キルリア,レベルアップ＋Lv.20以上,レベルアップ＋Lv.20以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0148_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
149,281,SPECIES_KEY_KIRLIA,キルリア,282,SPECIES_KEY_GARDEVOIR,サーナイト,レベルアップ＋Lv.30以上,レベルアップ＋Lv.30以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0149_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
150,283,SPECIES_KEY_SURSKIT,アメタマ,284,SPECIES_KEY_MASQUERAIN,アメモース,レベルアップ＋Lv.22以上,レベルアップ＋Lv.22以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0150_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
151,285,SPECIES_KEY_SHROOMISH,キノココ,286,SPECIES_KEY_BRELOOM,キノガッサ,レベルアップ＋Lv.23以上,レベルアップ＋Lv.23以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0151_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
152,287,SPECIES_KEY_SLAKOTH,ナマケロ,288,SPECIES_KEY_VIGOROTH,ヤルキモノ,レベルアップ＋Lv.18以上,レベルアップ＋Lv.18以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0152_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
153,288,SPECIES_KEY_VIGOROTH,ヤルキモノ,289,SPECIES_KEY_SLAKING,ケッキング,レベルアップ＋Lv.36以上,レベルアップ＋Lv.36以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0153_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,DPE拡張系統内で接続
154,290,SPECIES_KEY_NINCADA,ツチニン,291,SPECIES_KEY_NINJASK,テッカニン,レベルアップ＋Lv.20以上,レベルアップ＋Lv.20以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0154_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
155,290,SPECIES_KEY_NINCADA,ツチニン,292,SPECIES_KEY_SHEDINJA,ヌケニン,特殊分裂,特殊分裂（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0155_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
156,293,SPECIES_KEY_WHISMUR,ゴニョニョ,294,SPECIES_KEY_LOUDRED,ドゴーム,レベルアップ＋Lv.20以上,レベルアップ＋Lv.20以上（CFRU/DPEの対応トリガーを使用。通信・RTC必須にはしない）,LEVEL_OR_STANDARD,,NOT_APPLICABLE,yes,ROM_EDGE_EXISTS_FOR_COVERED_ROWS; MASTER_DESIGN_FOR_OTHER_ROWS,READY_TO_INTEGRATE,TEST_EVOLUTION_0156_TRIGGER|_MISSING_INPUT|_SAVE_RELOAD,既存ベガ種族IDを参照元にしたまま、新種族IDへ接続
