event_key,event_arc,target_species_keys,region,logical_location_key,physical_map_key,group_id,map_id,host_event_kind,host_key,host_local_id_or_bg_index,host_script_before,host_script_after,x,y,elevation,graphics_id,movement_type,object_count_before,object_count_after,unlock_key,condition_expression,trigger,flow_state_keys,dialogue_key,battle_or_gift,capture_level,reward_key,flag_key,var_key,shared_capture_key,retry_policy,party_full_policy,box_full_policy,rtc_policy,ui_profile,required_runtime,generator_owner,serializer_output,runtime_status,physical_constraints,acceptance_tests,notes
EVENT_SPECIAL_NATIONAL_0144,ARC_LEGACY_GUARDIANS,SPECIES_KEY_ARTICUNO,KANTO,K38,KANTO_DUNGEON_SEAFOAM_ISLANDS_B4_F,97,87,OBJECT_REUSE,HOST_ICONIC_ARTICUNO,3,KANTO_DUNGEON_SEAFOAM_ISLANDS_B4_F_OBJECT_03_STUB,ACQ_HOST_SCRIPT_HOST_ICONIC_ARTICUNO,9,2,4,OBJ_EVENT_GFX_ARTICUNO,MOVEMENT_TYPE_FACE_DOWN,4,4,UNLOCK_SPECIAL_ARCHIVE,UNLOCK_SPECIAL_ARCHIVE AND (既存条件),TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_SPECIAL_NATIONAL_0144,CAPTURE,70,REWARD_SPECIAL_NATIONAL_0144,LEDGER_BIT_EVENT_SPECIAL_NATIONAL_0144,VAR_KEY_ACQUISITION_SELECTION,SHARED_CAPTURE_KEY_NATIONAL_0144,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_CAPTURE,scripts/build_acquisition_content.py,generated/map_scripts/HOST_ICONIC_ARTICUNO.inc + generated/acquisition_event_defs.c,SCRIPT_PRESENT_ENTRY_UNVERIFIED_WITH_READY_KANTO_RESCUE,READY_TO_SERIALIZE; object delta=0; before=4; after=4,TEST_EVENT_SPECIAL_NATIONAL_0144_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,ベガ遺産の守護者: 既存の固定シンボル・進化・配布条件を変更しない。再戦救済だけ追加。 既存条件文=既存条件
EVENT_SPECIAL_NATIONAL_0990,ARC_PARADOX_FUTURE,SPECIES_KEY_IRON_TREADS,KANTO,K40,KANTO_DUNGEON_POWER_PLANT,97,95,OBJECT_REUSE,HOST_FUTURE_CORE,1,KANTO_DUNGEON_POWER_PLANT_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_FUTURE_CORE,7,27,3,OBJ_EVENT_GFX_ITEM_BALL,MOVEMENT_TYPE_FACE_DOWN,8,8,UNLOCK_PARADOX_RESEARCH,UNLOCK_PARADOX_RESEARCH AND (スフィアいせき後),TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_SPECIAL_NATIONAL_0990,CAPTURE,90,REWARD_SPECIAL_NATIONAL_0990,LEDGER_BIT_EVENT_SPECIAL_NATIONAL_0990,VAR_KEY_ACQUISITION_SELECTION,SHARED_CAPTURE_KEY_NATIONAL_0990,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_CAPTURE,scripts/build_acquisition_content.py,generated/map_scripts/HOST_FUTURE_CORE.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=8; after=8,TEST_EVENT_SPECIAL_NATIONAL_0990_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,未来の時代裂け目: 過去・未来チケットで出現群を切替。バージョン排他は設けない。 既存条件文=スフィアいせき後
EVENT_SPECIAL_NATIONAL_0991,ARC_PARADOX_FUTURE,SPECIES_KEY_IRON_BUNDLE,KANTO,K40,KANTO_DUNGEON_POWER_PLANT,97,95,OBJECT_REUSE,HOST_FUTURE_CORE,1,KANTO_DUNGEON_POWER_PLANT_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_FUTURE_CORE,7,27,3,OBJ_EVENT_GFX_ITEM_BALL,MOVEMENT_TYPE_FACE_DOWN,8,8,UNLOCK_PARADOX_RESEARCH,UNLOCK_PARADOX_RESEARCH AND (スフィアいせき後),TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_SPECIAL_NATIONAL_0991,CAPTURE,90,REWARD_SPECIAL_NATIONAL_0991,LEDGER_BIT_EVENT_SPECIAL_NATIONAL_0991,VAR_KEY_ACQUISITION_SELECTION,SHARED_CAPTURE_KEY_NATIONAL_0991,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_CAPTURE,scripts/build_acquisition_content.py,generated/map_scripts/HOST_FUTURE_CORE.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=8; after=8,TEST_EVENT_SPECIAL_NATIONAL_0991_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,未来の時代裂け目: 過去・未来チケットで出現群を切替。バージョン排他は設けない。 既存条件文=スフィアいせき後
EVENT_SPECIAL_NATIONAL_0992,ARC_PARADOX_FUTURE,SPECIES_KEY_IRON_HANDS,KANTO,K40,KANTO_DUNGEON_POWER_PLANT,97,95,OBJECT_REUSE,HOST_FUTURE_CORE,1,KANTO_DUNGEON_POWER_PLANT_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_FUTURE_CORE,7,27,3,OBJ_EVENT_GFX_ITEM_BALL,MOVEMENT_TYPE_FACE_DOWN,8,8,UNLOCK_PARADOX_RESEARCH,UNLOCK_PARADOX_RESEARCH AND (スフィアいせき後),TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_SPECIAL_NATIONAL_0992,CAPTURE,90,REWARD_SPECIAL_NATIONAL_0992,LEDGER_BIT_EVENT_SPECIAL_NATIONAL_0992,VAR_KEY_ACQUISITION_SELECTION,SHARED_CAPTURE_KEY_NATIONAL_0992,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_CAPTURE,scripts/build_acquisition_content.py,generated/map_scripts/HOST_FUTURE_CORE.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=8; after=8,TEST_EVENT_SPECIAL_NATIONAL_0992_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,未来の時代裂け目: 過去・未来チケットで出現群を切替。バージョン排他は設けない。 既存条件文=スフィアいせき後
EVENT_SPECIAL_NATIONAL_0993,ARC_PARADOX_FUTURE,SPECIES_KEY_IRON_JUGULIS,KANTO,K40,KANTO_DUNGEON_POWER_PLANT,97,95,OBJECT_REUSE,HOST_FUTURE_CORE,1,KANTO_DUNGEON_POWER_PLANT_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_FUTURE_CORE,7,27,3,OBJ_EVENT_GFX_ITEM_BALL,MOVEMENT_TYPE_FACE_DOWN,8,8,UNLOCK_PARADOX_RESEARCH,UNLOCK_PARADOX_RESEARCH AND (スフィアいせき後),TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_SPECIAL_NATIONAL_0993,CAPTURE,90,REWARD_SPECIAL_NATIONAL_0993,LEDGER_BIT_EVENT_SPECIAL_NATIONAL_0993,VAR_KEY_ACQUISITION_SELECTION,SHARED_CAPTURE_KEY_NATIONAL_0993,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_CAPTURE,scripts/build_acquisition_content.py,generated/map_scripts/HOST_FUTURE_CORE.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=8; after=8,TEST_EVENT_SPECIAL_NATIONAL_0993_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,未来の時代裂け目: 過去・未来チケットで出現群を切替。バージョン排他は設けない。 既存条件文=スフィアいせき後
EVENT_SPECIAL_NATIONAL_0994,ARC_PARADOX_FUTURE,SPECIES_KEY_IRON_MOTH,KANTO,K40,KANTO_DUNGEON_POWER_PLANT,97,95,OBJECT_REUSE,HOST_FUTURE_CORE,1,KANTO_DUNGEON_POWER_PLANT_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_FUTURE_CORE,7,27,3,OBJ_EVENT_GFX_ITEM_BALL,MOVEMENT_TYPE_FACE_DOWN,8,8,UNLOCK_PARADOX_RESEARCH,UNLOCK_PARADOX_RESEARCH AND (スフィアいせき後),TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_SPECIAL_NATIONAL_0994,CAPTURE,90,REWARD_SPECIAL_NATIONAL_0994,LEDGER_BIT_EVENT_SPECIAL_NATIONAL_0994,VAR_KEY_ACQUISITION_SELECTION,SHARED_CAPTURE_KEY_NATIONAL_0994,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_CAPTURE,scripts/build_acquisition_content.py,generated/map_scripts/HOST_FUTURE_CORE.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=8; after=8,TEST_EVENT_SPECIAL_NATIONAL_0994_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,未来の時代裂け目: 過去・未来チケットで出現群を切替。バージョン排他は設けない。 既存条件文=スフィアいせき後
EVENT_SPECIAL_NATIONAL_0995,ARC_PARADOX_FUTURE,SPECIES_KEY_IRON_THORNS,KANTO,K40,KANTO_DUNGEON_POWER_PLANT,97,95,OBJECT_REUSE,HOST_FUTURE_CORE,1,KANTO_DUNGEON_POWER_PLANT_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_FUTURE_CORE,7,27,3,OBJ_EVENT_GFX_ITEM_BALL,MOVEMENT_TYPE_FACE_DOWN,8,8,UNLOCK_PARADOX_RESEARCH,UNLOCK_PARADOX_RESEARCH AND (スフィアいせき後),TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_SPECIAL_NATIONAL_0995,CAPTURE,90,REWARD_SPECIAL_NATIONAL_0995,LEDGER_BIT_EVENT_SPECIAL_NATIONAL_0995,VAR_KEY_ACQUISITION_SELECTION,SHARED_CAPTURE_KEY_NATIONAL_0995,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_CAPTURE,scripts/build_acquisition_content.py,generated/map_scripts/HOST_FUTURE_CORE.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=8; after=8,TEST_EVENT_SPECIAL_NATIONAL_0995_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,未来の時代裂け目: 過去・未来チケットで出現群を切替。バージョン排他は設けない。 既存条件文=スフィアいせき後
EVENT_SPECIAL_NATIONAL_1001,ARC_RUINOUS_SEALS,SPECIES_KEY_WO_CHIEN,KANTO,K31,KANTO_DUNGEON_POKEMON_TOWER_5_F,97,92,OBJECT_REUSE,HOST_RUINOUS_SEALS,5,KANTO_DUNGEON_POKEMON_TOWER_5_F_OBJECT_05_STUB,ACQ_HOST_SCRIPT_HOST_RUINOUS_SEALS,12,8,3,OBJ_EVENT_GFX_CHANNELER,MOVEMENT_TYPE_FACE_RIGHT,7,7,UNLOCK_SPHERE_RUINS_CLEAR,UNLOCK_SPHERE_RUINS_CLEAR AND (スフィアいせき後),TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_SPECIAL_NATIONAL_1001,CAPTURE,90,REWARD_SPECIAL_NATIONAL_1001,LEDGER_BIT_EVENT_SPECIAL_NATIONAL_1001,VAR_KEY_ACQUISITION_SELECTION,SHARED_CAPTURE_KEY_NATIONAL_1001,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_CAPTURE,scripts/build_acquisition_content.py,generated/map_scripts/HOST_RUINOUS_SEALS.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=7; after=7,TEST_EVENT_SPECIAL_NATIONAL_1001_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,災いの四封: 杭は8本×4ではなく、各祠の封印札3枚に圧縮。 既存条件文=スフィアいせき後
EVENT_SPECIAL_NATIONAL_1002,ARC_RUINOUS_SEALS,SPECIES_KEY_CHIEN_PAO,KANTO,K31,KANTO_DUNGEON_POKEMON_TOWER_5_F,97,92,OBJECT_REUSE,HOST_RUINOUS_SEALS,5,KANTO_DUNGEON_POKEMON_TOWER_5_F_OBJECT_05_STUB,ACQ_HOST_SCRIPT_HOST_RUINOUS_SEALS,12,8,3,OBJ_EVENT_GFX_CHANNELER,MOVEMENT_TYPE_FACE_RIGHT,7,7,UNLOCK_SPHERE_RUINS_CLEAR,UNLOCK_SPHERE_RUINS_CLEAR AND (スフィアいせき後),TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_SPECIAL_NATIONAL_1002,CAPTURE,90,REWARD_SPECIAL_NATIONAL_1002,LEDGER_BIT_EVENT_SPECIAL_NATIONAL_1002,VAR_KEY_ACQUISITION_SELECTION,SHARED_CAPTURE_KEY_NATIONAL_1002,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_CAPTURE,scripts/build_acquisition_content.py,generated/map_scripts/HOST_RUINOUS_SEALS.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=7; after=7,TEST_EVENT_SPECIAL_NATIONAL_1002_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,災いの四封: 杭は8本×4ではなく、各祠の封印札3枚に圧縮。 既存条件文=スフィアいせき後
EVENT_SPECIAL_NATIONAL_1003,ARC_RUINOUS_SEALS,SPECIES_KEY_TING_LU,KANTO,K31,KANTO_DUNGEON_POKEMON_TOWER_5_F,97,92,OBJECT_REUSE,HOST_RUINOUS_SEALS,5,KANTO_DUNGEON_POKEMON_TOWER_5_F_OBJECT_05_STUB,ACQ_HOST_SCRIPT_HOST_RUINOUS_SEALS,12,8,3,OBJ_EVENT_GFX_CHANNELER,MOVEMENT_TYPE_FACE_RIGHT,7,7,UNLOCK_SPHERE_RUINS_CLEAR,UNLOCK_SPHERE_RUINS_CLEAR AND (スフィアいせき後),TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_SPECIAL_NATIONAL_1003,CAPTURE,90,REWARD_SPECIAL_NATIONAL_1003,LEDGER_BIT_EVENT_SPECIAL_NATIONAL_1003,VAR_KEY_ACQUISITION_SELECTION,SHARED_CAPTURE_KEY_NATIONAL_1003,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_CAPTURE,scripts/build_acquisition_content.py,generated/map_scripts/HOST_RUINOUS_SEALS.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=7; after=7,TEST_EVENT_SPECIAL_NATIONAL_1003_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,災いの四封: 杭は8本×4ではなく、各祠の封印札3枚に圧縮。 既存条件文=スフィアいせき後
EVENT_SPECIAL_NATIONAL_1004,ARC_RUINOUS_SEALS,SPECIES_KEY_CHI_YU,KANTO,K31,KANTO_DUNGEON_POKEMON_TOWER_5_F,97,92,OBJECT_REUSE,HOST_RUINOUS_SEALS,5,KANTO_DUNGEON_POKEMON_TOWER_5_F_OBJECT_05_STUB,ACQ_HOST_SCRIPT_HOST_RUINOUS_SEALS,12,8,3,OBJ_EVENT_GFX_CHANNELER,MOVEMENT_TYPE_FACE_RIGHT,7,7,UNLOCK_SPHERE_RUINS_CLEAR,UNLOCK_SPHERE_RUINS_CLEAR AND (スフィアいせき後),TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_SPECIAL_NATIONAL_1004,CAPTURE,90,REWARD_SPECIAL_NATIONAL_1004,LEDGER_BIT_EVENT_SPECIAL_NATIONAL_1004,VAR_KEY_ACQUISITION_SELECTION,SHARED_CAPTURE_KEY_NATIONAL_1004,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_CAPTURE,scripts/build_acquisition_content.py,generated/map_scripts/HOST_RUINOUS_SEALS.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=7; after=7,TEST_EVENT_SPECIAL_NATIONAL_1004_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,災いの四封: 杭は8本×4ではなく、各祠の封印札3枚に圧縮。 既存条件文=スフィアいせき後
EVENT_SPECIAL_NATIONAL_1005,ARC_PARADOX_PAST,SPECIES_KEY_ROARING_MOON,KANTO,K27,KANTO_DUNGEON_MT_MOON_B2_F,97,3,OBJECT_REUSE,HOST_ANCIENT_GIANTS,1,KANTO_DUNGEON_MT_MOON_B2_F_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_ANCIENT_GIANTS,13,7,3,OBJ_EVENT_GFX_FOSSIL,MOVEMENT_TYPE_FACE_DOWN,11,11,UNLOCK_PARADOX_RESEARCH,UNLOCK_PARADOX_RESEARCH AND (スフィアいせき後),TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_SPECIAL_NATIONAL_1005,CAPTURE,90,REWARD_SPECIAL_NATIONAL_1005,LEDGER_BIT_EVENT_SPECIAL_NATIONAL_1005,VAR_KEY_ACQUISITION_SELECTION,SHARED_CAPTURE_KEY_NATIONAL_1005,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_CAPTURE,scripts/build_acquisition_content.py,generated/map_scripts/HOST_ANCIENT_GIANTS.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=11; after=11,TEST_EVENT_SPECIAL_NATIONAL_1005_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,過去の時代裂け目: 過去・未来チケットで出現群を切替。バージョン排他は設けない。 既存条件文=スフィアいせき後
EVENT_SPECIAL_NATIONAL_1006,ARC_PARADOX_FUTURE,SPECIES_KEY_IRON_VALIANT,KANTO,K40,KANTO_DUNGEON_POWER_PLANT,97,95,OBJECT_REUSE,HOST_FUTURE_CORE,1,KANTO_DUNGEON_POWER_PLANT_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_FUTURE_CORE,7,27,3,OBJ_EVENT_GFX_ITEM_BALL,MOVEMENT_TYPE_FACE_DOWN,8,8,UNLOCK_PARADOX_RESEARCH,UNLOCK_PARADOX_RESEARCH AND (スフィアいせき後),TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_SPECIAL_NATIONAL_1006,CAPTURE,90,REWARD_SPECIAL_NATIONAL_1006,LEDGER_BIT_EVENT_SPECIAL_NATIONAL_1006,VAR_KEY_ACQUISITION_SELECTION,SHARED_CAPTURE_KEY_NATIONAL_1006,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_CAPTURE,scripts/build_acquisition_content.py,generated/map_scripts/HOST_FUTURE_CORE.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=8; after=8,TEST_EVENT_SPECIAL_NATIONAL_1006_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,未来の時代裂け目: 過去・未来チケットで出現群を切替。バージョン排他は設けない。 既存条件文=スフィアいせき後
EVENT_SPECIAL_NATIONAL_1007,ARC_AREA_ZERO_CORE,SPECIES_KEY_KORAIDON,KANTO,K43,KANTO_DUNGEON_CERULEAN_CAVE_B1_F,97,74,OBJECT_REUSE,HOST_AREA_ZERO,1,KANTO_DUNGEON_CERULEAN_CAVE_B1_F_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_AREA_ZERO,31,9,4,OBJ_EVENT_GFX_ITEM_BALL,MOVEMENT_TYPE_FACE_DOWN,12,12,UNLOCK_PARADOX_RESEARCH,UNLOCK_PARADOX_RESEARCH AND (スフィアいせき後＋パラドックス調査),TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_SPECIAL_NATIONAL_1007,CAPTURE,100,REWARD_SPECIAL_NATIONAL_1007,LEDGER_BIT_EVENT_SPECIAL_NATIONAL_1007,VAR_KEY_ACQUISITION_SELECTION,SHARED_CAPTURE_KEY_NATIONAL_1007,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_CAPTURE,scripts/build_acquisition_content.py,generated/map_scripts/HOST_AREA_ZERO.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=12; after=12,TEST_EVENT_SPECIAL_NATIONAL_1007_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,過去と未来の走者: 二つの時代座標を安定化し、それぞれ固定戦。 既存条件文=スフィアいせき後＋パラドックス調査
EVENT_SPECIAL_NATIONAL_1008,ARC_AREA_ZERO_CORE,SPECIES_KEY_MIRAIDON,KANTO,K43,KANTO_DUNGEON_CERULEAN_CAVE_B1_F,97,74,OBJECT_REUSE,HOST_AREA_ZERO,1,KANTO_DUNGEON_CERULEAN_CAVE_B1_F_OBJECT_01_STUB,ACQ_HOST_SCRIPT_HOST_AREA_ZERO,31,9,4,OBJ_EVENT_GFX_ITEM_BALL,MOVEMENT_TYPE_FACE_DOWN,12,12,UNLOCK_PARADOX_RESEARCH,UNLOCK_PARADOX_RESEARCH AND (スフィアいせき後＋パラドックス調査),TALK_OR_EXAMINE_EXISTING_HOST,CHECK_UNLOCK|CHECK_LEDGER|OFFER|PREPARE|EXECUTE|COMMIT|RETRY|FULL|DONE,DIALOGUE_EVENT_SPECIAL_NATIONAL_1008,CAPTURE,100,REWARD_SPECIAL_NATIONAL_1008,LEDGER_BIT_EVENT_SPECIAL_NATIONAL_1008,VAR_KEY_ACQUISITION_SELECTION,SHARED_CAPTURE_KEY_NATIONAL_1008,failure/cancel/reset rollback; success ledger commit,capture: normal storage check; gift/egg: party then PC then queue,do not begin/consume/commit; show FULL and remain available,never hard-block on RTC; use ecology radar fixed-day/night selector,STANDARD_MESSAGE_YESNO_LIST_PARTY_PC,ACQ_RUNTIME_CAPTURE,scripts/build_acquisition_content.py,generated/map_scripts/HOST_AREA_ZERO.inc + generated/acquisition_event_defs.c,READY_TO_INTEGRATE,READY_TO_SERIALIZE; object delta=0; before=12; after=12,TEST_EVENT_SPECIAL_NATIONAL_1008_UNLOCK|_CANCEL|_RESET|_FULL|_SUCCESS|_DUPLICATE,過去と未来の走者: 二つの時代座標を安定化し、それぞれ固定戦。 既存条件文=スフィアいせき後＋パラドックス調査
