reward_key,encounter_key,reward_kind,item_or_currency_key,amount,unlock_expression,repeatability,claim_state_key,atomicity_policy,script_key,status,notes
REWARD_KANTO_BOSS_GYM_01,ENC_KANTO_BOSS_GYM_01,SCRIPT_OWNED_PROGRESSION_REWARD,PRESERVE_EXISTING_EVENT_REWARD,0,TRUE,ONCE_OR_EXISTING_EVENT_POLICY,CLAIM_REWARD_KANTO_BOSS_GYM_01,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,progress::PewterCity_Gym,EXISTING_ROM_VERIFIED,No new item is granted by party serializer; existing story reward owner remains authoritative.
REWARD_TOHOKU_REF_0004,ENC_TOHOKU_REF_0004,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0004,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0005,ENC_TOHOKU_REF_0005,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0005,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0006,ENC_TOHOKU_REF_0006,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0006,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0007,ENC_TOHOKU_REF_0007,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0007,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0008,ENC_TOHOKU_REF_0008,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0008,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0009,ENC_TOHOKU_REF_0009,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0009,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0010,ENC_TOHOKU_REF_0010,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0010,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0011,ENC_TOHOKU_REF_0011,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0011,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0012,ENC_TOHOKU_REF_0012,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0012,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0013,ENC_TOHOKU_REF_0013,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0013,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0014,ENC_TOHOKU_REF_0014,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0014,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0015,ENC_TOHOKU_REF_0015,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0015,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0016,ENC_TOHOKU_REF_0016,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0016,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0017,ENC_TOHOKU_REF_0017,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0017,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0018,ENC_TOHOKU_REF_0018,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0018,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0019,ENC_TOHOKU_REF_0019,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0019,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0020,ENC_TOHOKU_REF_0020,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0020,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0021,ENC_TOHOKU_REF_0021,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0021,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0022,ENC_TOHOKU_REF_0022,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0022,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0023,ENC_TOHOKU_REF_0023,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0023,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0024,ENC_TOHOKU_REF_0024,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0024,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0025,ENC_TOHOKU_REF_0025,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0025,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0026,ENC_TOHOKU_REF_0026,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0026,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0027,ENC_TOHOKU_REF_0027,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0027,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0028,ENC_TOHOKU_REF_0028,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0028,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0029,ENC_TOHOKU_REF_0029,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0029,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0030,ENC_TOHOKU_REF_0030,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,ONCE_PER_DEFEAT_STATE,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0030,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0031,ENC_TOHOKU_REF_0031,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0031,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0032,ENC_TOHOKU_REF_0032,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0032,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0033,ENC_TOHOKU_REF_0033,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0033,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0034,ENC_TOHOKU_REF_0034,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0034,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0035,ENC_TOHOKU_REF_0035,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0035,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0036,ENC_TOHOKU_REF_0036,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0036,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0037,ENC_TOHOKU_REF_0037,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0037,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0038,ENC_TOHOKU_REF_0038,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0038,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0039,ENC_TOHOKU_REF_0039,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0039,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0040,ENC_TOHOKU_REF_0040,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0040,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0041,ENC_TOHOKU_REF_0041,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0041,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0042,ENC_TOHOKU_REF_0042,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0042,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0043,ENC_TOHOKU_REF_0043,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0043,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0044,ENC_TOHOKU_REF_0044,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0044,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0045,ENC_TOHOKU_REF_0045,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0045,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0046,ENC_TOHOKU_REF_0046,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0046,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item.
REWARD_TOHOKU_REF_0047,ENC_TOHOKU_REF_0047,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0047,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0048,ENC_TOHOKU_REF_0048,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0048,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0049,ENC_TOHOKU_REF_0049,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0049,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0050,ENC_TOHOKU_REF_0050,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0050,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0051,ENC_TOHOKU_REF_0051,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0051,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0052,ENC_TOHOKU_REF_0052,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0052,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0053,ENC_TOHOKU_REF_0053,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0053,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0054,ENC_TOHOKU_REF_0054,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0054,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0055,ENC_TOHOKU_REF_0055,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0055,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0056,ENC_TOHOKU_REF_0056,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0056,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0057,ENC_TOHOKU_REF_0057,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0057,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0058,ENC_TOHOKU_REF_0058,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0058,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0059,ENC_TOHOKU_REF_0059,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0059,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0060,ENC_TOHOKU_REF_0060,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0060,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0061,ENC_TOHOKU_REF_0061,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0061,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0062,ENC_TOHOKU_REF_0062,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0062,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
REWARD_TOHOKU_REF_0063,ENC_TOHOKU_REF_0063,AUTO_PRIZE_MONEY,MONEY_ENGINE_FORMULA,0,TRUE,PER_VICTORY,TRAINER_DEFEAT_STATE,BATTLE_RESULT_COMMIT_THEN_REWARD;RESET_SAFE,SCRIPT_TRAINER_V5_TOHOKU_REF_0063,READY_TO_SERIALIZE,Uses engine class/last-level prize formula; no duplicable scripted item. | preserved owner/state; party design synchronized; no new scripted reward
