encounter_key,task_id,decision,notes
ENC_KANTO_ROUTE_178,TASK06_KANTO,INDIVIDUALLY_EXTENDED_TO_SIX,map=KANTO_OUTDOOR_ROUTE9(9ばんどうろ); role=KANTO_MAP_TRAINER_CAMPER; archetype=CAMPER; band=KANTO_BAND_04_CERT_3_4; source_size=5->6; AI=AI_FULL_SMART; gimmick=NONE; physical_status=DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED; slot6=カビゴン/追加枠・物理ブレイカー（特殊受け）
ENC_KANTO_ROUTE_179,TASK06_KANTO,INDIVIDUALLY_REVIEWED_SOURCE_SIX,map=KANTO_DUNGEON_SSANNE_B1_F_ROOM1(サント・アンヌ号); role=KANTO_MAP_TRAINER_MIXED; archetype=MIXED; band=KANTO_BAND_03_CERT_2_3; source_size=6->6; AI=AI_FULL_SMART; gimmick=NONE; physical_status=DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED
ENC_KANTO_ROUTE_180,TASK06_KANTO,INDIVIDUALLY_REVIEWED_SOURCE_SIX,map=KANTO_DUNGEON_VICTORY_ROAD_3_F(チャンピオンロード); role=KANTO_MAP_TRAINER_ACE; archetype=ACE; band=KANTO_BAND_08_CERT_7_8; source_size=6->6; AI=AI_FULL_SMART; gimmick=MEGA; physical_status=DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED
ENC_KANTO_ROUTE_181,TASK06_KANTO,INDIVIDUALLY_REVIEWED_SOURCE_SIX,map=KANTO_INDOOR_CELADON_CITY_GYM(タマムシ温室); role=KANTO_GYM_TRAINER_BREEDER; archetype=BREEDER; band=KANTO_BAND_04_CERT_3_4; source_size=6->6; AI=AI_FULL_SMART; gimmick=NONE; physical_status=DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED
ENC_KANTO_ROUTE_182,TASK06_KANTO,INDIVIDUALLY_REVIEWED_SOURCE_SIX,map=KANTO_INDOOR_CELADON_CITY_GYM(タマムシ温室); role=KANTO_GYM_TRAINER_BREEDER; archetype=BREEDER; band=KANTO_BAND_04_CERT_3_4; source_size=6->6; AI=AI_FULL_SMART; gimmick=NONE; physical_status=DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED
ENC_KANTO_ROUTE_183,TASK06_KANTO,INDIVIDUALLY_REVIEWED_SOURCE_SIX,map=KANTO_INDOOR_VIRIDIAN_CITY_GYM(トキワのもり); role=KANTO_GYM_TRAINER_ACE; archetype=ACE; band=KANTO_BAND_08_CERT_7_8; source_size=6->6; AI=AI_FULL_SMART; gimmick=MEGA; physical_status=DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED
ENC_KANTO_ROUTE_184,TASK06_KANTO,INDIVIDUALLY_REVIEWED_SOURCE_SIX,map=KANTO_OUTDOOR_ROUTE14(14ばんどうろ); role=KANTO_MAP_TRAINER_DH; archetype=DH; band=KANTO_BAND_05_CERT_4_5; source_size=6->6; AI=AI_FULL_SMART; gimmick=NONE; physical_status=DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED
ENC_KANTO_ROUTE_185,TASK06_KANTO,INDIVIDUALLY_REVIEWED_SOURCE_SIX,map=KANTO_OUTDOOR_ROUTE15(15ばんどうろ); role=KANTO_MAP_TRAINER_MIXED; archetype=MIXED; band=KANTO_BAND_05_CERT_4_5; source_size=6->6; AI=AI_FULL_SMART; gimmick=NONE; physical_status=DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED
ENC_KANTO_ROUTE_186,TASK06_KANTO,INDIVIDUALLY_REVIEWED_SOURCE_SIX,map=KANTO_OUTDOOR_ROUTE16(16ばんどうろ); role=KANTO_MAP_TRAINER_MIXED; archetype=MIXED; band=KANTO_BAND_05_CERT_4_5; source_size=6->6; AI=AI_FULL_SMART; gimmick=NONE; physical_status=DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED
ENC_KANTO_ROUTE_187,TASK06_KANTO,INDIVIDUALLY_EXTENDED_TO_SIX,map=KANTO_OUTDOOR_ROUTE6(6ばんどうろ); role=KANTO_MAP_TRAINER_MIXED; archetype=MIXED; band=KANTO_BAND_02_CERT_1_2; source_size=5->6; AI=AI_FULL_SMART; gimmick=NONE; physical_status=DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED; slot6=ガブリアス/追加枠・物理ブレイカー（物理）
ENC_KANTO_ROUTE_188,TASK06_KANTO,INDIVIDUALLY_REVIEWED_SOURCE_SIX,map=KANTO_OUTDOOR_ROUTE8(8ばんどうろ); role=KANTO_MAP_TRAINER_MIXED; archetype=MIXED; band=KANTO_BAND_04_CERT_3_4; source_size=6->6; AI=AI_FULL_SMART; gimmick=NONE; physical_status=DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED
ENC_TOHOKU_REF_0000,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0001,TASK02_TOHOKU_EARLY,READY_ARCHIVE_REMATCH_NON_DESTRUCTIVE,individual party complete; target_size=2; AI=AI_BASIC; gimmick=NONE; physical fields preserved; design-only; archive_consumer=ARCHIVE_REMATCH_0001
ENC_TOHOKU_REF_0002,TASK03_TOHOKU_MID,INDIVIDUAL_STORY_GATE_OR_BOSS_DESIGN,role=TOHOKU_STORY_GATE_DH; map=VEGA_PHYSICAL_03_005; format=SINGLE; source=3 -> target=6; L35-39; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_PORYGON2|SPECIES_KEY_VAROOM|SPECIES_KEY_MAWILE; physical ownership preserved
ENC_TOHOKU_REF_0003,TASK03_TOHOKU_MID,READY_ARCHIVE_REMATCH_NON_DESTRUCTIVE,role=TOHOKU_GENERAL_DH; map=VEGA_PHYSICAL_03_005; format=SINGLE; source=4 -> target=5; L35-39; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_MAWILE; physical ownership preserved; archive_consumer=ARCHIVE_REMATCH_0002
ENC_TOHOKU_REF_0004,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0005,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0006,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0007,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0008,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0009,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0010,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0011,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0012,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0013,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0014,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0015,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0016,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0017,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0018,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0019,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0020,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0021,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0022,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0023,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0024,TASK03_TOHOKU_MID,INDIVIDUAL_MIDGAME_DESIGN,role=TOHOKU_GENERAL_ACE; map=VEGA_PHYSICAL_01_000; format=SINGLE; source=3 -> target=4; L26-30; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_SANDSLASH; physical ownership preserved
ENC_TOHOKU_REF_0025,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0026,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0027,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0028,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0029,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0030,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=5; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0031,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0032,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0033,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0034,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0035,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0036,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0037,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0038,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0039,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0040,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0041,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0042,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0043,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0044,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0045,TASK03_TOHOKU_MID,INDIVIDUAL_REMATCH_GROWTH_DESIGN,role=TOHOKU_BATTLE_SEARCHER_REMATCH_HIKER; map=VEGA_PHYSICAL_03_041; format=SINGLE; source=4 -> target=5; L28-32; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_SANDSLASH; physical ownership preserved
ENC_TOHOKU_REF_0046,TASK03_TOHOKU_MID,INDIVIDUAL_REMATCH_GROWTH_DESIGN,role=TOHOKU_BATTLE_SEARCHER_REMATCH_HIKER; map=VEGA_PHYSICAL_03_041; format=SINGLE; source=4 -> target=5; L28-32; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_SANDSLASH; physical ownership preserved
ENC_TOHOKU_REF_0047,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0048,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0049,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0050,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0051,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0052,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0053,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0054,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0055,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0056,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0057,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0058,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0059,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0060,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0061,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0062,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0063,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0064,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0065,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0066,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0067,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0068,TASK03_TOHOKU_MID,INDIVIDUAL_REMATCH_GROWTH_DESIGN,role=TOHOKU_BATTLE_SEARCHER_REMATCH_HIKER; map=VEGA_PHYSICAL_03_041; format=SINGLE; source=4 -> target=5; L28-32; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_SANDSLASH; physical ownership preserved
ENC_TOHOKU_REF_0069,TASK03_TOHOKU_MID,INDIVIDUAL_REMATCH_GROWTH_DESIGN,role=TOHOKU_BATTLE_SEARCHER_REMATCH_HIKER; map=VEGA_PHYSICAL_03_041; format=SINGLE; source=4 -> target=5; L28-32; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_SANDSLASH; physical ownership preserved
ENC_TOHOKU_REF_0070,TASK05_LEAGUE_POSTGAME,AUTHOR_TASK05_ENCOUNTER_SPECIFIC_DESIGN,TOHOKU_POSTGAME; TOHOKU_STORY_GATE_VETERAN; target_size=6; AI=AI_FULL_SMART; primary_gimmick=DYNAMAX; fixed authored levels; no player scaling.
ENC_TOHOKU_REF_0071,TASK05_LEAGUE_POSTGAME,READY_ARCHIVE_REMATCH_NON_DESTRUCTIVE,TOHOKU_POSTGAME; TOHOKU_STORY_GATE_VETERAN; target_size=6; AI=AI_FULL_SMART; primary_gimmick=DYNAMAX; fixed authored levels; no player scaling.; archive_consumer=ARCHIVE_REMATCH_0003
ENC_TOHOKU_REF_0072,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0073,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0074,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0075,TASK02_TOHOKU_EARLY,READY_ARCHIVE_REMATCH_NON_DESTRUCTIVE,individual party complete; target_size=3; AI=AI_SEMI_SMART; gimmick=NONE; physical fields preserved; design-only; archive_consumer=ARCHIVE_REMATCH_0004
ENC_TOHOKU_REF_0076,TASK03_TOHOKU_MID,INDIVIDUAL_MIDGAME_DESIGN,role=TOHOKU_GENERAL_RANGER; map=VEGA_PHYSICAL_07_005; format=SINGLE; source=4 -> target=5; L36-40; AI=AI_FULL_SMART; gimmick=NONE; additions=SPECIES_KEY_VEGA_084; physical ownership preserved
ENC_TOHOKU_REF_0077,TASK03_TOHOKU_MID,READY_ARCHIVE_REMATCH_NON_DESTRUCTIVE,"role=TOHOKU_GENERAL_RANGER; map=VEGA_PHYSICAL_06_002; format=SINGLE; source=4 -> target=4; L36-40; AI=AI_SEMI_SMART; gimmick=NONE; additions=NONE; exact-ROM audit pending, no inference made; archive_consumer=ARCHIVE_REMATCH_0005"
ENC_TOHOKU_REF_0078,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0079,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0080,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0081,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0082,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0083,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0084,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0085,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0086,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=5; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0087,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=5; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0088,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0089,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
ENC_TOHOKU_REF_0090,TASK02_TOHOKU_EARLY,AUTHOR_COMPLETE_FAIL_CLOSED_WHERE_REQUIRED,individual party complete; target_size=4; AI=AI_FULL_SMART; gimmick=NONE; physical fields preserved; design-only
