encounter_key,original_trainer_id,runtime_trainer_id,allocation_reason
ENC_TOHOKU_REF_0105,1078,1078,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0106,145,145,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0107,1079,1079,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0108,146,146,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0109,1080,1080,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0110,147,147,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0111,148,148,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0112,1081,1081,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0113,149,149,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0114,15,15,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0115,150,150,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0116,1082,1082,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0117,151,151,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0118,1083,1083,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0119,152,152,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0120,1084,1084,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0121,153,153,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0122,154,154,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0123,1085,1085,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0124,155,155,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0125,156,156,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0126,157,157,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0127,158,158,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0128,1086,1086,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0129,159,159,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0130,16,16,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0131,1087,1087,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0132,1088,1088,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0133,1089,1089,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0134,160,160,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0135,1090,1090,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0136,161,161,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0137,162,162,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0138,163,163,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0139,164,164,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0140,165,165,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0141,166,166,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0142,167,167,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0143,168,168,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0144,1091,1091,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0145,169,169,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0146,1092,1092,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0147,17,17,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0148,170,170,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0149,171,171,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0150,1093,1093,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0151,172,172,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0152,173,173,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0153,1094,1094,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0154,174,174,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0155,175,175,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0156,1095,1095,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0157,176,176,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0158,1096,1096,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0159,177,177,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0160,1097,1097,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0161,178,178,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0162,1098,1098,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0163,179,179,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0164,1099,1099,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0165,18,18,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0166,180,180,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0167,1100,1100,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0168,181,181,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0169,182,182,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0170,1101,1101,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0171,183,183,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0172,1102,1102,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0173,184,184,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0174,1103,1103,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0175,185,185,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0176,186,186,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0177,1104,1104,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0178,187,187,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0179,188,188,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0180,1105,1105,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0181,189,189,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0182,1106,1106,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0183,19,19,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0184,190,190,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0185,1107,1107,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0186,191,191,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0187,1108,1108,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0188,192,192,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0189,193,193,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0190,1109,1109,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0191,194,194,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0192,1110,1110,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0193,195,195,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0194,196,196,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0195,1111,1111,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0196,197,197,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0197,198,198,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0198,199,199,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0199,1112,1112,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0200,2,2,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0201,1113,1113,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0202,20,20,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0203,200,200,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0204,1114,1114,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0205,201,201,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0206,1115,1115,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0207,202,202,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0208,203,203,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0209,204,204,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0210,1116,1116,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0211,205,205,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0212,206,206,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0213,207,207,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0214,208,208,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0215,1117,1117,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0216,209,209,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0217,21,21,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0218,210,210,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0219,211,211,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0220,212,212,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0221,1118,1118,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0222,213,213,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0223,1119,1119,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0224,214,214,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0225,1120,1120,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0226,215,215,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0227,1121,1121,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0228,216,216,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0229,1122,1122,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0230,217,217,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0231,1123,1123,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0232,218,218,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0233,219,219,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0234,1124,1124,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0235,22,22,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0236,1125,1125,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0237,220,220,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0238,1126,1126,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0239,221,221,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0240,222,222,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0241,1127,1127,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0242,223,223,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0243,1128,1128,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0244,1129,1129,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0245,224,224,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0246,1130,1130,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0247,1131,1131,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0248,225,225,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0249,1132,1132,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0250,226,226,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0251,227,227,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0252,228,228,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0253,1133,1133,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0254,229,229,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0255,1134,1134,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0256,1135,1135,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0257,23,23,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0258,1136,1136,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0259,230,230,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0260,1137,1137,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0261,1138,1138,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0262,1139,1139,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0263,231,231,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0264,1140,1140,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0265,1141,1141,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0266,232,232,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0267,1142,1142,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0268,1143,1143,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0269,1144,1144,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0270,233,233,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0271,1145,1145,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0272,234,234,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0273,1146,1146,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0274,235,235,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0275,1147,1147,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0276,236,236,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0277,1148,1148,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0278,237,237,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0279,1149,1149,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0280,238,238,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0281,239,239,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0282,1150,1150,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0283,24,24,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0284,1151,1151,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0285,240,240,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0286,1152,1152,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0287,241,241,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0288,242,242,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0289,243,243,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0290,244,244,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0291,245,245,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0292,1153,1153,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0293,1154,1154,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0294,246,246,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0295,1155,1155,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0296,1156,1156,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0297,247,247,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0298,1157,1157,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0299,1158,1158,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0300,248,248,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0301,1159,1159,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0302,1160,1160,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0303,249,249,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0304,25,25,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0305,1161,1161,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0306,250,250,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0307,251,251,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0308,252,252,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0309,253,253,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0310,254,254,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0311,255,255,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0312,256,256,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0313,257,257,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0314,258,258,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0315,259,259,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0316,26,26,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0317,1162,1162,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0318,260,260,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0319,261,261,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0320,262,262,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0321,263,263,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0322,1163,1163,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0323,264,264,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0324,265,265,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0325,1164,1164,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0326,266,266,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0327,1165,1165,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0328,267,267,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0329,1166,1166,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0330,268,268,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0331,269,269,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0332,27,27,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0333,1167,1167,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0334,270,270,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0335,1168,1168,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0336,271,271,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0337,1169,1169,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0338,272,272,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0339,1170,1170,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0340,273,273,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0341,1171,1171,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0342,274,274,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0343,1172,1172,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0344,275,275,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0345,1173,1173,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0346,276,276,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0347,277,277,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0348,1174,1174,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0349,278,278,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0350,1175,1175,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0351,279,279,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0352,1176,1176,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0353,28,28,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0354,1177,1177,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0355,280,280,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0356,1178,1178,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0357,281,281,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0358,1179,1179,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0359,282,282,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0360,1180,1180,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0361,283,283,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0362,1181,1181,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0363,284,284,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0364,285,285,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0365,1182,1182,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0366,286,286,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0367,1183,1183,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0368,287,287,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0369,288,288,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0370,1184,1184,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0371,289,289,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0372,1185,1185,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0373,29,29,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0374,290,290,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0375,1186,1186,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0376,291,291,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0377,292,292,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0378,1187,1187,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0379,293,293,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0380,1188,1188,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0381,294,294,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0382,1189,1189,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0383,295,295,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0384,1190,1190,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0385,296,296,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0386,1191,1191,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0387,297,297,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0388,1192,1192,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0389,298,298,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0390,1193,1193,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0391,299,299,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0392,3,3,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0393,30,30,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0394,300,300,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0395,1194,1194,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0396,301,301,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0397,302,302,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0398,303,303,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0399,1195,1195,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0400,304,304,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0401,1196,1196,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0402,305,305,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0403,306,306,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0404,307,307,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0405,1197,1197,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0406,308,308,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0407,309,309,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0408,31,31,RETAIN_UNIQUE_ORIGINAL_ID
ENC_TOHOKU_REF_0409,1198,1198,RETAIN_UNIQUE_ORIGINAL_ID
