encounter_key,region,story_phase,trainer_key,trainer_id,identity_key,physical_map_key,group_id,map_id,root_kind,root_index,local_id,x,y,elevation,graphics_id,movement_type,sight_range,script_key,battle_type,pair_or_partner_key,initial_or_rematch,rematch_tier,mandatory,avoidable_path_evidence,unlock_expression,defeat_state_key,party_key,ai_profile_key,trainer_item_keys,reward_key,dialogue_set_key,status,evidence,notes,original_trainer_id,runtime_trainer_id,trainer_id_allocation_reason
ENC_KANTO_ROUTE_158,KANTO,KANTO_NORTH_WEST_CERT_1_3,TRAINER_KEY_KANTO_ROUTE_158,4253,IDENTITY_KANTO_Route24_158,KANTO_OUTDOOR_ROUTE24,96,36,object,4,ALLOCATED_BY_MAP_SERIALIZER,10,28,3,OBJ_EVENT_GFX_LASS,MOVEMENT_TYPE_FACE_RIGHT,2,SCRIPT_KANTO_ROUTE_158,TRAINER_BATTLE_SINGLE,NONE,INITIAL,NONE,false,SOURCE_COORDINATE_SELECTED;COLLISION_AND_BYPASS_EXACT_ROM_AUDIT_REQUIRED,KANTO_CERT_COUNT>=1,FLAG_KANTO_ROUTE_158_DEFEATED,PARTY_KANTO_ROUTE_158,AI_FULL_SMART,[],REWARD_KANTO_ROUTE_158,DIALOGUE_KANTO_ROUTE_158,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,"source candidates [('Route24', '4', '10', '28')]; logical=K24; ecology_species_only=Lv.74～79",family=ROUTE; archetype=LASS; progression_band=KANTO_BAND_02_CERT_1_2; fixed optional high difficulty; no global player-level scaling; TASK06 regional design: target_party_size=6; trainer_role=KANTO_MAP_TRAINER_LASS; difficulty=HIGH_CHALLENGE_STANDARD; primary_gimmick=NONE; physical map/object/script/flag/address facts are unchanged and fail closed,4253,4253,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_159,KANTO,KANTO_NORTH_WEST_CERT_1_3,TRAINER_KEY_KANTO_ROUTE_159,4254,IDENTITY_KANTO_Route24_159,KANTO_OUTDOOR_ROUTE24,96,36,object,5,ALLOCATED_BY_MAP_SERIALIZER,12,31,3,OBJ_EVENT_GFX_BUG_CATCHER,MOVEMENT_TYPE_FACE_LEFT,2,SCRIPT_KANTO_ROUTE_159,TRAINER_BATTLE_SINGLE,NONE,INITIAL,NONE,false,SOURCE_COORDINATE_SELECTED;COLLISION_AND_BYPASS_EXACT_ROM_AUDIT_REQUIRED,KANTO_CERT_COUNT>=1,FLAG_KANTO_ROUTE_159_DEFEATED,PARTY_KANTO_ROUTE_159,AI_FULL_SMART,[],REWARD_KANTO_ROUTE_159,DIALOGUE_KANTO_ROUTE_159,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,"source candidates [('Route24', '5', '12', '31')]; logical=K24; ecology_species_only=Lv.74～79",family=ROUTE; archetype=BUG; progression_band=KANTO_BAND_02_CERT_1_2; fixed optional high difficulty; no global player-level scaling; TASK06 regional design: target_party_size=6; trainer_role=KANTO_MAP_TRAINER_BUG; difficulty=HIGH_CHALLENGE_STANDARD; primary_gimmick=NONE; physical map/object/script/flag/address facts are unchanged and fail closed,4254,4254,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_160,KANTO,KANTO_NORTH_WEST_CERT_1_3,TRAINER_KEY_KANTO_ROUTE_160,4255,IDENTITY_KANTO_Route24_160,KANTO_OUTDOOR_ROUTE24,96,36,object,6,ALLOCATED_BY_MAP_SERIALIZER,5,21,3,OBJ_EVENT_GFX_CAMPER,MOVEMENT_TYPE_FACE_UP,4,SCRIPT_KANTO_ROUTE_160,TRAINER_BATTLE_SINGLE,NONE,INITIAL,NONE,false,SOURCE_COORDINATE_SELECTED;COLLISION_AND_BYPASS_EXACT_ROM_AUDIT_REQUIRED,KANTO_CERT_COUNT>=1,FLAG_KANTO_ROUTE_160_DEFEATED,PARTY_KANTO_ROUTE_160,AI_FULL_SMART,[],REWARD_KANTO_ROUTE_160,DIALOGUE_KANTO_ROUTE_160,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,"source candidates [('Route24', '6', '5', '21')]; logical=K24; ecology_species_only=Lv.74～79",family=ROUTE; archetype=CAMPER; progression_band=KANTO_BAND_02_CERT_1_2; fixed optional high difficulty; no global player-level scaling; TASK06 regional design: target_party_size=6; trainer_role=KANTO_MAP_TRAINER_CAMPER; difficulty=HIGH_CHALLENGE_STANDARD; primary_gimmick=NONE; physical map/object/script/flag/address facts are unchanged and fail closed,4255,4255,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_161,KANTO,KANTO_NORTH_WEST_CERT_1_3,TRAINER_KEY_KANTO_ROUTE_161,4256,IDENTITY_KANTO_Route25_161,KANTO_OUTDOOR_ROUTE25,96,37,object,0,ALLOCATED_BY_MAP_SERIALIZER,11,4,3,OBJ_EVENT_GFX_HIKER,MOVEMENT_TYPE_FACE_RIGHT,4,SCRIPT_KANTO_ROUTE_161,TRAINER_BATTLE_SINGLE,NONE,INITIAL,NONE,false,SOURCE_COORDINATE_SELECTED;COLLISION_AND_BYPASS_EXACT_ROM_AUDIT_REQUIRED,KANTO_CERT_COUNT>=1,FLAG_KANTO_ROUTE_161_DEFEATED,PARTY_KANTO_ROUTE_161,AI_FULL_SMART,[],REWARD_KANTO_ROUTE_161,DIALOGUE_KANTO_ROUTE_161,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,"source candidates [('Route25', '0', '11', '4')]; logical=K25; ecology_species_only=Lv.75～80",family=ROUTE; archetype=HIKER; progression_band=KANTO_BAND_02_CERT_1_2; fixed optional high difficulty; no global player-level scaling; TASK06 regional design: target_party_size=6; trainer_role=KANTO_MAP_TRAINER_HIKER; difficulty=HIGH_CHALLENGE_STANDARD; primary_gimmick=NONE; physical map/object/script/flag/address facts are unchanged and fail closed,4256,4256,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_162,KANTO,KANTO_NORTH_WEST_CERT_1_3,TRAINER_KEY_KANTO_ROUTE_162,4257,IDENTITY_KANTO_Route25_162,KANTO_OUTDOOR_ROUTE25,96,37,object,3,ALLOCATED_BY_MAP_SERIALIZER,22,4,3,OBJ_EVENT_GFX_YOUNGSTER,MOVEMENT_TYPE_LOOK_AROUND,2,SCRIPT_KANTO_ROUTE_162,TRAINER_BATTLE_SINGLE,NONE,INITIAL,NONE,false,SOURCE_COORDINATE_SELECTED;COLLISION_AND_BYPASS_EXACT_ROM_AUDIT_REQUIRED,KANTO_CERT_COUNT>=1,FLAG_KANTO_ROUTE_162_DEFEATED,PARTY_KANTO_ROUTE_162,AI_FULL_SMART,[],REWARD_KANTO_ROUTE_162,DIALOGUE_KANTO_ROUTE_162,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,"source candidates [('Route25', '3', '22', '4')]; logical=K25; ecology_species_only=Lv.75～80",family=ROUTE; archetype=YOUNGSTER; progression_band=KANTO_BAND_02_CERT_1_2; fixed optional high difficulty; no global player-level scaling; TASK06 regional design: target_party_size=6; trainer_role=KANTO_MAP_TRAINER_YOUNGSTER; difficulty=HIGH_CHALLENGE_STANDARD; primary_gimmick=NONE; physical map/object/script/flag/address facts are unchanged and fail closed,4257,4257,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_163,KANTO,KANTO_NORTH_WEST_CERT_1_3,TRAINER_KEY_KANTO_ROUTE_163,4258,IDENTITY_KANTO_Route25_163,KANTO_OUTDOOR_ROUTE25,96,37,object,6,ALLOCATED_BY_MAP_SERIALIZER,28,4,3,OBJ_EVENT_GFX_CAMPER,MOVEMENT_TYPE_FACE_DOWN,3,SCRIPT_KANTO_ROUTE_163,TRAINER_BATTLE_SINGLE,NONE,INITIAL,NONE,false,SOURCE_COORDINATE_SELECTED;COLLISION_AND_BYPASS_EXACT_ROM_AUDIT_REQUIRED,KANTO_CERT_COUNT>=1,FLAG_KANTO_ROUTE_163_DEFEATED,PARTY_KANTO_ROUTE_163,AI_FULL_SMART,[],REWARD_KANTO_ROUTE_163,DIALOGUE_KANTO_ROUTE_163,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,"source candidates [('Route25', '6', '28', '4')]; logical=K25; ecology_species_only=Lv.75～80",family=ROUTE; archetype=CAMPER; progression_band=KANTO_BAND_02_CERT_1_2; fixed optional high difficulty; no global player-level scaling; TASK06 regional design: target_party_size=6; trainer_role=KANTO_MAP_TRAINER_CAMPER; difficulty=HIGH_CHALLENGE_STANDARD; primary_gimmick=NONE; physical map/object/script/flag/address facts are unchanged and fail closed,4258,4258,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_164,KANTO,KANTO_NORTH_WEST_CERT_1_3,TRAINER_KEY_KANTO_ROUTE_164,4259,IDENTITY_KANTO_Route25_164,KANTO_OUTDOOR_ROUTE25,96,37,object,8,ALLOCATED_BY_MAP_SERIALIZER,42,5,3,OBJ_EVENT_GFX_LASS,MOVEMENT_TYPE_FACE_DOWN,3,SCRIPT_KANTO_ROUTE_164,TRAINER_BATTLE_SINGLE,NONE,INITIAL,NONE,false,SOURCE_COORDINATE_SELECTED;COLLISION_AND_BYPASS_EXACT_ROM_AUDIT_REQUIRED,KANTO_CERT_COUNT>=1,FLAG_KANTO_ROUTE_164_DEFEATED,PARTY_KANTO_ROUTE_164,AI_FULL_SMART,[],REWARD_KANTO_ROUTE_164,DIALOGUE_KANTO_ROUTE_164,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,"source candidates [('Route25', '8', '42', '5')]; logical=K25; ecology_species_only=Lv.75～80",family=ROUTE; archetype=LASS; progression_band=KANTO_BAND_02_CERT_1_2; fixed optional high difficulty; no global player-level scaling; TASK06 regional design: target_party_size=6; trainer_role=KANTO_MAP_TRAINER_LASS; difficulty=HIGH_CHALLENGE_STANDARD; primary_gimmick=NONE; physical map/object/script/flag/address facts are unchanged and fail closed,4259,4259,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_165,KANTO,KANTO_EARLY_CERT_0_2,TRAINER_KEY_KANTO_ROUTE_165,4260,IDENTITY_KANTO_Route3_165,KANTO_OUTDOOR_ROUTE3,96,14,object,2,ALLOCATED_BY_MAP_SERIALIZER,32,6,3,OBJ_EVENT_GFX_BUG_CATCHER,MOVEMENT_TYPE_FACE_RIGHT,4,SCRIPT_KANTO_ROUTE_165,TRAINER_BATTLE_SINGLE,NONE,INITIAL,NONE,false,SOURCE_COORDINATE_SELECTED;COLLISION_AND_BYPASS_EXACT_ROM_AUDIT_REQUIRED,KANTO_REGION_ACTIVE,FLAG_KANTO_ROUTE_165_DEFEATED,PARTY_KANTO_ROUTE_165,AI_FULL_SMART,[],REWARD_KANTO_ROUTE_165,DIALOGUE_KANTO_ROUTE_165,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,"source candidates [('Route3', '2', '32', '6')]; logical=K03; ecology_species_only=Lv.71～75",family=ROUTE; archetype=BUG; progression_band=KANTO_BAND_01_ARRIVAL_CERT_0; fixed optional high difficulty; no global player-level scaling; TASK06 regional design: target_party_size=6; trainer_role=KANTO_MAP_TRAINER_BUG; difficulty=HIGH_CHALLENGE_STANDARD; primary_gimmick=NONE; physical map/object/script/flag/address facts are unchanged and fail closed,4260,4260,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_166,KANTO,KANTO_EARLY_CERT_0_2,TRAINER_KEY_KANTO_ROUTE_166,4261,IDENTITY_KANTO_Route3_166,KANTO_OUTDOOR_ROUTE3,96,14,object,5,ALLOCATED_BY_MAP_SERIALIZER,29,10,3,OBJ_EVENT_GFX_YOUNGSTER,MOVEMENT_TYPE_FACE_LEFT,4,SCRIPT_KANTO_ROUTE_166,TRAINER_BATTLE_SINGLE,NONE,INITIAL,NONE,false,SOURCE_COORDINATE_SELECTED;COLLISION_AND_BYPASS_EXACT_ROM_AUDIT_REQUIRED,KANTO_REGION_ACTIVE,FLAG_KANTO_ROUTE_166_DEFEATED,PARTY_KANTO_ROUTE_166,AI_FULL_SMART,[],REWARD_KANTO_ROUTE_166,DIALOGUE_KANTO_ROUTE_166,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,"source candidates [('Route3', '5', '29', '10')]; logical=K03; ecology_species_only=Lv.71～75",family=ROUTE; archetype=YOUNGSTER; progression_band=KANTO_BAND_01_ARRIVAL_CERT_0; fixed optional high difficulty; no global player-level scaling; TASK06 regional design: target_party_size=6; trainer_role=KANTO_MAP_TRAINER_YOUNGSTER; difficulty=HIGH_CHALLENGE_STANDARD; primary_gimmick=NONE; physical map/object/script/flag/address facts are unchanged and fail closed,4261,4261,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_167,KANTO,KANTO_EARLY_CERT_0_2,TRAINER_KEY_KANTO_ROUTE_167,4262,IDENTITY_KANTO_Route3_167,KANTO_OUTDOOR_ROUTE3,96,14,object,6,ALLOCATED_BY_MAP_SERIALIZER,19,9,3,OBJ_EVENT_GFX_LASS,MOVEMENT_TYPE_FACE_LEFT,4,SCRIPT_KANTO_ROUTE_167,TRAINER_BATTLE_SINGLE,NONE,INITIAL,NONE,false,SOURCE_COORDINATE_SELECTED;COLLISION_AND_BYPASS_EXACT_ROM_AUDIT_REQUIRED,KANTO_REGION_ACTIVE,FLAG_KANTO_ROUTE_167_DEFEATED,PARTY_KANTO_ROUTE_167,AI_FULL_SMART,[],REWARD_KANTO_ROUTE_167,DIALOGUE_KANTO_ROUTE_167,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,"source candidates [('Route3', '6', '19', '9')]; logical=K03; ecology_species_only=Lv.71～75",family=ROUTE; archetype=LASS; progression_band=KANTO_BAND_01_ARRIVAL_CERT_0; fixed optional high difficulty; no global player-level scaling; TASK06 regional design: target_party_size=6; trainer_role=KANTO_MAP_TRAINER_LASS; difficulty=HIGH_CHALLENGE_STANDARD; primary_gimmick=NONE; physical map/object/script/flag/address facts are unchanged and fail closed,4262,4262,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_168,KANTO,KANTO_EARLY_CERT_0_2,TRAINER_KEY_KANTO_ROUTE_168,4263,IDENTITY_KANTO_Route3_168,KANTO_OUTDOOR_ROUTE3,96,14,object,7,ALLOCATED_BY_MAP_SERIALIZER,12,6,3,OBJ_EVENT_GFX_BUG_CATCHER,MOVEMENT_TYPE_FACE_RIGHT,3,SCRIPT_KANTO_ROUTE_168,TRAINER_BATTLE_SINGLE,NONE,INITIAL,NONE,false,SOURCE_COORDINATE_SELECTED;COLLISION_AND_BYPASS_EXACT_ROM_AUDIT_REQUIRED,KANTO_REGION_ACTIVE,FLAG_KANTO_ROUTE_168_DEFEATED,PARTY_KANTO_ROUTE_168,AI_FULL_SMART,[],REWARD_KANTO_ROUTE_168,DIALOGUE_KANTO_ROUTE_168,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,"source candidates [('Route3', '7', '12', '6')]; logical=K03; ecology_species_only=Lv.71～75",family=ROUTE; archetype=BUG; progression_band=KANTO_BAND_01_ARRIVAL_CERT_0; fixed optional high difficulty; no global player-level scaling; TASK06 regional design: target_party_size=6; trainer_role=KANTO_MAP_TRAINER_BUG; difficulty=HIGH_CHALLENGE_STANDARD; primary_gimmick=NONE; physical map/object/script/flag/address facts are unchanged and fail closed,4263,4263,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_169,KANTO,KANTO_EARLY_CERT_0_2,TRAINER_KEY_KANTO_ROUTE_169,4264,IDENTITY_KANTO_Route4_169,KANTO_OUTDOOR_ROUTE4,96,15,object,1,ALLOCATED_BY_MAP_SERIALIZER,75,3,3,OBJ_EVENT_GFX_LASS,MOVEMENT_TYPE_FACE_RIGHT,4,SCRIPT_KANTO_ROUTE_169,TRAINER_BATTLE_SINGLE,NONE,INITIAL,NONE,false,SOURCE_COORDINATE_SELECTED;COLLISION_AND_BYPASS_EXACT_ROM_AUDIT_REQUIRED,KANTO_REGION_ACTIVE,FLAG_KANTO_ROUTE_169_DEFEATED,PARTY_KANTO_ROUTE_169,AI_FULL_SMART,[],REWARD_KANTO_ROUTE_169,DIALOGUE_KANTO_ROUTE_169,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,"source candidates [('Route4', '1', '75', '3')]; logical=K04; ecology_species_only=Lv.72～77",family=ROUTE; archetype=LASS; progression_band=KANTO_BAND_01_ARRIVAL_CERT_0; fixed optional high difficulty; no global player-level scaling; TASK06 regional design: target_party_size=6; trainer_role=KANTO_MAP_TRAINER_LASS; difficulty=HIGH_CHALLENGE_STANDARD; primary_gimmick=NONE; physical map/object/script/flag/address facts are unchanged and fail closed,4264,4264,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_170,KANTO,KANTO_NORTH_WEST_CERT_1_3,TRAINER_KEY_KANTO_ROUTE_170,4265,IDENTITY_KANTO_Route6_170,KANTO_OUTDOOR_ROUTE6,96,17,object,0,ALLOCATED_BY_MAP_SERIALIZER,3,16,3,OBJ_EVENT_GFX_BUG_CATCHER,MOVEMENT_TYPE_FACE_RIGHT,4,SCRIPT_KANTO_ROUTE_170,TRAINER_BATTLE_SINGLE,NONE,INITIAL,NONE,false,SOURCE_COORDINATE_SELECTED;COLLISION_AND_BYPASS_EXACT_ROM_AUDIT_REQUIRED,KANTO_CERT_COUNT>=1,FLAG_KANTO_ROUTE_170_DEFEATED,PARTY_KANTO_ROUTE_170,AI_FULL_SMART,[],REWARD_KANTO_ROUTE_170,DIALOGUE_KANTO_ROUTE_170,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,"source candidates [('Route6', '0', '3', '16')]; logical=K06; ecology_species_only=Lv.75～80",family=ROUTE; archetype=BUG; progression_band=KANTO_BAND_02_CERT_1_2; fixed optional high difficulty; no global player-level scaling; TASK06 regional design: target_party_size=6; trainer_role=KANTO_MAP_TRAINER_BUG; difficulty=HIGH_CHALLENGE_STANDARD; primary_gimmick=NONE; physical map/object/script/flag/address facts are unchanged and fail closed,4265,4265,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_171,KANTO,KANTO_CENTRAL_CERT_3_5,TRAINER_KEY_KANTO_ROUTE_171,4266,IDENTITY_KANTO_Route8_171,KANTO_OUTDOOR_ROUTE8,96,19,object,0,ALLOCATED_BY_MAP_SERIALIZER,62,14,3,OBJ_EVENT_GFX_LASS,MOVEMENT_TYPE_FACE_LEFT,4,SCRIPT_KANTO_ROUTE_171,TRAINER_BATTLE_SINGLE,NONE,INITIAL,NONE,false,SOURCE_COORDINATE_SELECTED;COLLISION_AND_BYPASS_EXACT_ROM_AUDIT_REQUIRED,KANTO_CERT_COUNT>=3,FLAG_KANTO_ROUTE_171_DEFEATED,PARTY_KANTO_ROUTE_171,AI_FULL_SMART,[],REWARD_KANTO_ROUTE_171,DIALOGUE_KANTO_ROUTE_171,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,"source candidates [('Route8', '0', '62', '14')]; logical=K08; ecology_species_only=Lv.79～84",family=ROUTE; archetype=LASS; progression_band=KANTO_BAND_04_CERT_3_4; fixed optional high difficulty; no global player-level scaling; TASK06 regional design: target_party_size=6; trainer_role=KANTO_MAP_TRAINER_LASS; difficulty=HIGH_CHALLENGE_STANDARD; primary_gimmick=NONE; physical map/object/script/flag/address facts are unchanged and fail closed,4266,4266,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_172,KANTO,KANTO_CENTRAL_CERT_3_5,TRAINER_KEY_KANTO_ROUTE_172,4267,IDENTITY_KANTO_Route8_172,KANTO_OUTDOOR_ROUTE8,96,19,object,1,ALLOCATED_BY_MAP_SERIALIZER,55,15,3,OBJ_EVENT_GFX_OLD_MAN_1,MOVEMENT_TYPE_FACE_DOWN,3,SCRIPT_KANTO_ROUTE_172,TRAINER_BATTLE_SINGLE,NONE,INITIAL,NONE,false,SOURCE_COORDINATE_SELECTED;COLLISION_AND_BYPASS_EXACT_ROM_AUDIT_REQUIRED,KANTO_CERT_COUNT>=3,FLAG_KANTO_ROUTE_172_DEFEATED,PARTY_KANTO_ROUTE_172,AI_FULL_SMART,[],REWARD_KANTO_ROUTE_172,DIALOGUE_KANTO_ROUTE_172,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,"source candidates [('Route8', '1', '55', '15')]; logical=K08; ecology_species_only=Lv.79～84",family=ROUTE; archetype=MIXED; progression_band=KANTO_BAND_04_CERT_3_4; fixed optional high difficulty; no global player-level scaling; TASK06 regional design: target_party_size=6; trainer_role=KANTO_MAP_TRAINER_MIXED; difficulty=HIGH_CHALLENGE_STANDARD; primary_gimmick=NONE; physical map/object/script/flag/address facts are unchanged and fail closed,4267,4267,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_173,KANTO,KANTO_CENTRAL_CERT_3_5,TRAINER_KEY_KANTO_ROUTE_173,4268,IDENTITY_KANTO_Route8_173,KANTO_OUTDOOR_ROUTE8,96,19,object,12,ALLOCATED_BY_MAP_SERIALIZER,41,3,3,OBJ_EVENT_GFX_LITTLE_GIRL,MOVEMENT_TYPE_FACE_DOWN,1,SCRIPT_KANTO_ROUTE_173,TRAINER_BATTLE_SINGLE,NONE,INITIAL,NONE,false,SOURCE_COORDINATE_SELECTED;COLLISION_AND_BYPASS_EXACT_ROM_AUDIT_REQUIRED,KANTO_CERT_COUNT>=3,FLAG_KANTO_ROUTE_173_DEFEATED,PARTY_KANTO_ROUTE_173,AI_FULL_SMART,[],REWARD_KANTO_ROUTE_173,DIALOGUE_KANTO_ROUTE_173,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,"source candidates [('Route8', '12', '41', '3')]; logical=K08; ecology_species_only=Lv.79～84",family=ROUTE; archetype=MIXED; progression_band=KANTO_BAND_04_CERT_3_4; fixed optional high difficulty; no global player-level scaling; TASK06 regional design: target_party_size=6; trainer_role=KANTO_MAP_TRAINER_MIXED; difficulty=HIGH_CHALLENGE_STANDARD; primary_gimmick=NONE; physical map/object/script/flag/address facts are unchanged and fail closed,4268,4268,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_174,KANTO,KANTO_CENTRAL_CERT_3_5,TRAINER_KEY_KANTO_ROUTE_174,4269,IDENTITY_KANTO_Route8_174,KANTO_OUTDOOR_ROUTE8,96,19,object,14,ALLOCATED_BY_MAP_SERIALIZER,24,17,3,OBJ_EVENT_GFX_BIKER,MOVEMENT_TYPE_WALK_SEQUENCE_RIGHT_UP_DOWN_LEFT,1,SCRIPT_KANTO_ROUTE_174,TRAINER_BATTLE_SINGLE,NONE,INITIAL,NONE,false,SOURCE_COORDINATE_SELECTED;COLLISION_AND_BYPASS_EXACT_ROM_AUDIT_REQUIRED,KANTO_CERT_COUNT>=3,FLAG_KANTO_ROUTE_174_DEFEATED,PARTY_KANTO_ROUTE_174,AI_FULL_SMART,[],REWARD_KANTO_ROUTE_174,DIALOGUE_KANTO_ROUTE_174,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,"source candidates [('Route8', '14', '24', '17')]; logical=K08; ecology_species_only=Lv.79～84",family=ROUTE; archetype=DH; progression_band=KANTO_BAND_04_CERT_3_4; fixed optional high difficulty; no global player-level scaling; TASK06 regional design: target_party_size=6; trainer_role=KANTO_MAP_TRAINER_DH; difficulty=HIGH_CHALLENGE_STANDARD; primary_gimmick=NONE; physical map/object/script/flag/address facts are unchanged and fail closed,4269,4269,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_175,KANTO,KANTO_CENTRAL_CERT_3_5,TRAINER_KEY_KANTO_ROUTE_175,4270,IDENTITY_KANTO_Route9_175,KANTO_OUTDOOR_ROUTE9,96,20,object,1,ALLOCATED_BY_MAP_SERIALIZER,20,17,3,OBJ_EVENT_GFX_HIKER,MOVEMENT_TYPE_FACE_UP_AND_LEFT,4,SCRIPT_KANTO_ROUTE_175,TRAINER_BATTLE_SINGLE,NONE,INITIAL,NONE,false,SOURCE_COORDINATE_SELECTED;COLLISION_AND_BYPASS_EXACT_ROM_AUDIT_REQUIRED,KANTO_CERT_COUNT>=3,FLAG_KANTO_ROUTE_175_DEFEATED,PARTY_KANTO_ROUTE_175,AI_FULL_SMART,[],REWARD_KANTO_ROUTE_175,DIALOGUE_KANTO_ROUTE_175,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,"source candidates [('Route9', '1', '20', '17')]; logical=K09; ecology_species_only=Lv.77～82",family=ROUTE; archetype=HIKER; progression_band=KANTO_BAND_04_CERT_3_4; fixed optional high difficulty; no global player-level scaling; TASK06 regional design: target_party_size=6; trainer_role=KANTO_MAP_TRAINER_HIKER; difficulty=HIGH_CHALLENGE_STANDARD; primary_gimmick=NONE; physical map/object/script/flag/address facts are unchanged and fail closed,4270,4270,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_176,KANTO,KANTO_CENTRAL_CERT_3_5,TRAINER_KEY_KANTO_ROUTE_176,4271,IDENTITY_KANTO_Route9_176,KANTO_OUTDOOR_ROUTE9,96,20,object,5,ALLOCATED_BY_MAP_SERIALIZER,49,7,3,OBJ_EVENT_GFX_BUG_CATCHER,MOVEMENT_TYPE_FACE_RIGHT,3,SCRIPT_KANTO_ROUTE_176,TRAINER_BATTLE_SINGLE,NONE,INITIAL,NONE,false,SOURCE_COORDINATE_SELECTED;COLLISION_AND_BYPASS_EXACT_ROM_AUDIT_REQUIRED,KANTO_CERT_COUNT>=3,FLAG_KANTO_ROUTE_176_DEFEATED,PARTY_KANTO_ROUTE_176,AI_FULL_SMART,[],REWARD_KANTO_ROUTE_176,DIALOGUE_KANTO_ROUTE_176,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,"source candidates [('Route9', '5', '49', '7')]; logical=K09; ecology_species_only=Lv.77～82",family=ROUTE; archetype=BUG; progression_band=KANTO_BAND_04_CERT_3_4; fixed optional high difficulty; no global player-level scaling; TASK06 regional design: target_party_size=6; trainer_role=KANTO_MAP_TRAINER_BUG; difficulty=HIGH_CHALLENGE_STANDARD; primary_gimmick=NONE; physical map/object/script/flag/address facts are unchanged and fail closed,4271,4271,RETAIN_KANTO_ALLOCATED_ID
ENC_KANTO_ROUTE_177,KANTO,KANTO_CENTRAL_CERT_3_5,TRAINER_KEY_KANTO_ROUTE_177,4272,IDENTITY_KANTO_Route9_177,KANTO_OUTDOOR_ROUTE9,96,20,object,7,ALLOCATED_BY_MAP_SERIALIZER,60,9,3,OBJ_EVENT_GFX_PICNICKER,MOVEMENT_TYPE_FACE_RIGHT,4,SCRIPT_KANTO_ROUTE_177,TRAINER_BATTLE_SINGLE,NONE,INITIAL,NONE,false,SOURCE_COORDINATE_SELECTED;COLLISION_AND_BYPASS_EXACT_ROM_AUDIT_REQUIRED,KANTO_CERT_COUNT>=3,FLAG_KANTO_ROUTE_177_DEFEATED,PARTY_KANTO_ROUTE_177,AI_FULL_SMART,[],REWARD_KANTO_ROUTE_177,DIALOGUE_KANTO_ROUTE_177,DESIGN_COMPLETE_PHYSICAL_AUDIT_REQUIRED,"source candidates [('Route9', '7', '60', '9')]; logical=K09; ecology_species_only=Lv.77～82",family=ROUTE; archetype=PICNICKER; progression_band=KANTO_BAND_04_CERT_3_4; fixed optional high difficulty; no global player-level scaling; TASK06 regional design: target_party_size=6; trainer_role=KANTO_MAP_TRAINER_PICNICKER; difficulty=HIGH_CHALLENGE_STANDARD; primary_gimmick=NONE; physical map/object/script/flag/address facts are unchanged and fail closed,4272,4272,RETAIN_KANTO_ALLOCATED_ID
