ledger_bit_index,collection_key,species_key,canonical_id,display_name,target_status,completion_weight,migration_seed
175,COLLECTION_VEGA_0176,SPECIES_KEY_VEGA_176,176,パチリック,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
176,COLLECTION_VEGA_0177,SPECIES_KEY_VEGA_177,177,パンプリー,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
177,COLLECTION_VEGA_0178,SPECIES_KEY_VEGA_178,178,パンプッチ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
178,COLLECTION_VEGA_0179,SPECIES_KEY_VEGA_179,179,ルナビット,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
179,COLLECTION_VEGA_0180,SPECIES_KEY_VEGA_180,180,ルナバイン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
180,COLLECTION_VEGA_0181,SPECIES_KEY_VEGA_181,181,ウソギー,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
181,COLLECTION_VEGA_0182,SPECIES_KEY_VEGA_182,182,ウソドロ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
182,COLLECTION_NATIONAL_0132,SPECIES_KEY_DITTO,183,メタモン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
183,COLLECTION_NATIONAL_0238,SPECIES_KEY_SMOOCHUM,184,ムチュール,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
184,COLLECTION_NATIONAL_0124,SPECIES_KEY_JYNX,185,ルージュラ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
185,COLLECTION_VEGA_0186,SPECIES_KEY_VEGA_186,186,レジュリア,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
186,COLLECTION_VEGA_0187,SPECIES_KEY_VEGA_187,187,タダヌキ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
187,COLLECTION_VEGA_0188,SPECIES_KEY_VEGA_188,188,オオムジナ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
188,COLLECTION_VEGA_0189,SPECIES_KEY_VEGA_189,189,ポコキング,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
189,COLLECTION_VEGA_0190,SPECIES_KEY_VEGA_190,190,アスイーツ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
190,COLLECTION_VEGA_0191,SPECIES_KEY_VEGA_191,191,コユキムシ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
191,COLLECTION_VEGA_0192,SPECIES_KEY_VEGA_192,192,ユキタテハ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
192,COLLECTION_NATIONAL_0441,SPECIES_KEY_CHATOT,193,ペラップ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
193,COLLECTION_VEGA_0194,SPECIES_KEY_VEGA_194,194,オオペラー,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
194,COLLECTION_VEGA_0195,SPECIES_KEY_VEGA_195,195,オリバー,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
195,COLLECTION_VEGA_0196,SPECIES_KEY_VEGA_196,196,ランペルン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
196,COLLECTION_VEGA_0197,SPECIES_KEY_VEGA_197,197,キーボン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
197,COLLECTION_NATIONAL_0165,SPECIES_KEY_LEDYBA,198,レディバ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
198,COLLECTION_NATIONAL_0166,SPECIES_KEY_LEDIAN,199,レディアン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
199,COLLECTION_VEGA_0200,SPECIES_KEY_VEGA_200,200,レディバル,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
200,COLLECTION_NATIONAL_0201,SPECIES_KEY_UNOWN,201,アンノーン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
201,COLLECTION_VEGA_0202,SPECIES_KEY_VEGA_202,202,ケンタル,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
202,COLLECTION_NATIONAL_0128,SPECIES_KEY_TAUROS,203,ケンタロス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
203,COLLECTION_NATIONAL_0337,SPECIES_KEY_LUNATONE,204,ルナトーン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
204,COLLECTION_NATIONAL_0338,SPECIES_KEY_SOLROCK,205,ソルロック,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
205,COLLECTION_VEGA_0206,SPECIES_KEY_VEGA_206,206,アスリスク,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
206,COLLECTION_VEGA_0207,SPECIES_KEY_VEGA_207,207,プラネム,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
207,COLLECTION_VEGA_0208,SPECIES_KEY_VEGA_208,208,モドラ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
208,COLLECTION_VEGA_0209,SPECIES_KEY_VEGA_209,209,コモラゴン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
209,COLLECTION_NATIONAL_0223,SPECIES_KEY_REMORAID,210,テッポウオ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
210,COLLECTION_NATIONAL_0224,SPECIES_KEY_OCTILLERY,211,オクタン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
211,COLLECTION_NATIONAL_0072,SPECIES_KEY_TENTACOOL,212,メノクラゲ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
212,COLLECTION_NATIONAL_0073,SPECIES_KEY_TENTACRUEL,213,ドククラゲ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
213,COLLECTION_VEGA_0214,SPECIES_KEY_VEGA_214,214,ヤミクラゲ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
214,COLLECTION_VEGA_0215,SPECIES_KEY_VEGA_215,215,コイナリ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
215,COLLECTION_VEGA_0216,SPECIES_KEY_VEGA_216,216,オオイナリ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
216,COLLECTION_VEGA_0217,SPECIES_KEY_VEGA_217,217,キャンペル,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
217,COLLECTION_VEGA_0218,SPECIES_KEY_VEGA_218,218,ホムロソク,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
218,COLLECTION_VEGA_0219,SPECIES_KEY_VEGA_219,219,ガレキダマ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
219,COLLECTION_VEGA_0220,SPECIES_KEY_VEGA_220,220,ジバクン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
220,COLLECTION_VEGA_0221,SPECIES_KEY_VEGA_221,221,ワラコゾウ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
221,COLLECTION_VEGA_0222,SPECIES_KEY_VEGA_222,222,ワラガシラ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
222,COLLECTION_NATIONAL_0100,SPECIES_KEY_VOLTORB,223,ビリリダマ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
223,COLLECTION_NATIONAL_0101,SPECIES_KEY_ELECTRODE,224,マルマイン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
224,COLLECTION_VEGA_0225,SPECIES_KEY_VEGA_225,225,ドルマイン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
225,COLLECTION_NATIONAL_0198,SPECIES_KEY_MURKROW,226,ヤミカラス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
226,COLLECTION_NATIONAL_0430,SPECIES_KEY_HONCHKROW,227,ドンカラス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
227,COLLECTION_NATIONAL_0293,SPECIES_KEY_WHISMUR,228,ゴニョニョ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
228,COLLECTION_NATIONAL_0294,SPECIES_KEY_LOUDRED,229,ドゴーム,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
229,COLLECTION_NATIONAL_0295,SPECIES_KEY_EXPLOUD,230,バクオング,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
230,COLLECTION_NATIONAL_0098,SPECIES_KEY_KRABBY,231,クラブ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
231,COLLECTION_NATIONAL_0099,SPECIES_KEY_KINGLER,232,キングラー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
232,COLLECTION_VEGA_0233,SPECIES_KEY_VEGA_233,233,プカスカ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
233,COLLECTION_VEGA_0234,SPECIES_KEY_VEGA_234,234,スモーガス,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
234,COLLECTION_VEGA_0235,SPECIES_KEY_VEGA_235,235,ココロン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
235,COLLECTION_VEGA_0236,SPECIES_KEY_VEGA_236,236,カモドック,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
236,COLLECTION_VEGA_0237,SPECIES_KEY_VEGA_237,237,トノッパー,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
237,COLLECTION_VEGA_0238,SPECIES_KEY_VEGA_238,238,ガルラーダ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
238,COLLECTION_VEGA_0239,SPECIES_KEY_VEGA_239,239,ハサーガ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
239,COLLECTION_VEGA_0240,SPECIES_KEY_VEGA_240,240,アメクジ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
240,COLLECTION_VEGA_0241,SPECIES_KEY_VEGA_241,241,アメリシア,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
241,COLLECTION_VEGA_0242,SPECIES_KEY_VEGA_242,242,カララン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
242,COLLECTION_VEGA_0243,SPECIES_KEY_VEGA_243,243,カンカーン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
243,COLLECTION_VEGA_0244,SPECIES_KEY_VEGA_244,244,クラウン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
244,COLLECTION_VEGA_0245,SPECIES_KEY_VEGA_245,245,テイルーン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
245,COLLECTION_VEGA_0246,SPECIES_KEY_VEGA_246,246,モグルトン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
246,COLLECTION_NATIONAL_0215,SPECIES_KEY_SNEASEL,247,ニューラ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
247,COLLECTION_NATIONAL_0461,SPECIES_KEY_WEAVILE,248,マニューラ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
248,COLLECTION_NATIONAL_0285,SPECIES_KEY_SHROOMISH,249,キノココ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
249,COLLECTION_NATIONAL_0286,SPECIES_KEY_BRELOOM,250,キノガッサ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
250,COLLECTION_VEGA_0251,SPECIES_KEY_VEGA_251,251,ラクチャン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
251,COLLECTION_NATIONAL_0123,SPECIES_KEY_SCYTHER,255,ストライク,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
252,COLLECTION_VEGA_0277,SPECIES_KEY_VEGA_277,277,ドゴン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
253,COLLECTION_NATIONAL_0302,SPECIES_KEY_SABLEYE,278,ヤミラミ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
254,COLLECTION_VEGA_0279,SPECIES_KEY_VEGA_279,279,トコヤミ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
255,COLLECTION_NATIONAL_0303,SPECIES_KEY_MAWILE,280,クチート,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
256,COLLECTION_VEGA_0281,SPECIES_KEY_VEGA_281,281,クチールス,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
257,COLLECTION_NATIONAL_0212,SPECIES_KEY_SCIZOR,283,ハッサム,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
258,COLLECTION_NATIONAL_0127,SPECIES_KEY_PINSIR,284,カイロス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
259,COLLECTION_VEGA_0285,SPECIES_KEY_VEGA_285,285,ガッツロス,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
260,COLLECTION_NATIONAL_0023,SPECIES_KEY_EKANS,286,アーボ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
261,COLLECTION_NATIONAL_0024,SPECIES_KEY_ARBOK,287,アーボック,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
262,COLLECTION_VEGA_0288,SPECIES_KEY_VEGA_288,288,アーボスク,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
263,COLLECTION_NATIONAL_0109,SPECIES_KEY_KOFFING,289,ドガース,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
264,COLLECTION_NATIONAL_0110,SPECIES_KEY_WEEZING,290,マタドガス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
265,COLLECTION_VEGA_0291,SPECIES_KEY_VEGA_291,291,モアドガス,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
266,COLLECTION_NATIONAL_0355,SPECIES_KEY_DUSKULL,292,ヨマワル,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
267,COLLECTION_NATIONAL_0356,SPECIES_KEY_DUSCLOPS,293,サマヨール,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
268,COLLECTION_NATIONAL_0477,SPECIES_KEY_DUSKNOIR,294,ヨノワール,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
269,COLLECTION_NATIONAL_0108,SPECIES_KEY_LICKITUNG,295,ベロリンガ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
270,COLLECTION_NATIONAL_0463,SPECIES_KEY_LICKILICKY,296,ベロベルト,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
271,COLLECTION_NATIONAL_0167,SPECIES_KEY_SPINARAK,297,イトマル,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
272,COLLECTION_NATIONAL_0168,SPECIES_KEY_ARIADOS,298,アリアドス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
273,COLLECTION_NATIONAL_0595,SPECIES_KEY_JOLTIK,299,バチュル,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
274,COLLECTION_NATIONAL_0596,SPECIES_KEY_GALVANTULA,300,デンチュラ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
275,COLLECTION_NATIONAL_0290,SPECIES_KEY_NINCADA,301,ツチニン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
276,COLLECTION_NATIONAL_0291,SPECIES_KEY_NINJASK,302,テッカニン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
277,COLLECTION_NATIONAL_0292,SPECIES_KEY_SHEDINJA,303,ヌケニン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
278,COLLECTION_VEGA_0304,SPECIES_KEY_VEGA_304,304,マグッピ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
279,COLLECTION_VEGA_0305,SPECIES_KEY_VEGA_305,305,ベタデーム,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
280,COLLECTION_VEGA_0306,SPECIES_KEY_VEGA_306,306,テッコンボ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
281,COLLECTION_VEGA_0307,SPECIES_KEY_VEGA_307,307,ボンバット,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
282,COLLECTION_NATIONAL_0327,SPECIES_KEY_SPINDA,308,パッチール,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
283,COLLECTION_NATIONAL_0369,SPECIES_KEY_RELICANTH,309,ジーランス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
284,COLLECTION_VEGA_0310,SPECIES_KEY_VEGA_310,310,ダンカンス,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
285,COLLECTION_VEGA_0311,SPECIES_KEY_VEGA_311,311,ドサーモン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
286,COLLECTION_VEGA_0312,SPECIES_KEY_VEGA_312,312,テッケン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
287,COLLECTION_NATIONAL_0353,SPECIES_KEY_SHUPPET,313,カゲボウズ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
288,COLLECTION_NATIONAL_0354,SPECIES_KEY_BANETTE,314,ジュペッタ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
289,COLLECTION_NATIONAL_0280,SPECIES_KEY_RALTS,315,ラルトス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
290,COLLECTION_NATIONAL_0281,SPECIES_KEY_KIRLIA,316,キルリア,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
291,COLLECTION_NATIONAL_0557,SPECIES_KEY_DWEBBLE,317,イシズマイ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
292,COLLECTION_NATIONAL_0331,SPECIES_KEY_CACNEA,318,サボネア,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
293,COLLECTION_NATIONAL_0332,SPECIES_KEY_CACTURNE,319,ノクタス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
294,COLLECTION_VEGA_0320,SPECIES_KEY_VEGA_320,320,ヒョウカク,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
295,COLLECTION_NATIONAL_0221,SPECIES_KEY_PILOSWINE,321,イノムー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
296,COLLECTION_NATIONAL_0282,SPECIES_KEY_GARDEVOIR,322,サーナイト,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
297,COLLECTION_VEGA_0323,SPECIES_KEY_VEGA_323,323,プレシオン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
298,COLLECTION_NATIONAL_0131,SPECIES_KEY_LAPRAS,324,ラプラス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
299,COLLECTION_NATIONAL_0549,SPECIES_KEY_LILLIGANT,325,ドレディア,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
300,COLLECTION_VEGA_0326,SPECIES_KEY_VEGA_326,326,メルリコ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
301,COLLECTION_VEGA_0327,SPECIES_KEY_VEGA_327,327,サムラダケ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
302,COLLECTION_VEGA_0328,SPECIES_KEY_VEGA_328,328,ブレイドン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
303,COLLECTION_VEGA_0329,SPECIES_KEY_VEGA_329,329,ブレイオー,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
304,COLLECTION_NATIONAL_0451,SPECIES_KEY_SKORUPI,330,スコルピ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
305,COLLECTION_NATIONAL_0452,SPECIES_KEY_DRAPION,331,ドラピオン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
306,COLLECTION_NATIONAL_0455,SPECIES_KEY_CARNIVINE,332,マスキッパ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
307,COLLECTION_VEGA_0333,SPECIES_KEY_VEGA_333,333,アルデッパ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
308,COLLECTION_VEGA_0334,SPECIES_KEY_VEGA_334,334,ゴキブロス,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
309,COLLECTION_VEGA_0335,SPECIES_KEY_VEGA_335,335,ビビッドン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
310,COLLECTION_VEGA_0336,SPECIES_KEY_VEGA_336,336,ドルン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
311,COLLECTION_VEGA_0337,SPECIES_KEY_VEGA_337,337,バーネッコ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
312,COLLECTION_VEGA_0338,SPECIES_KEY_VEGA_338,338,コケゾー,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
313,COLLECTION_VEGA_0339,SPECIES_KEY_VEGA_339,339,オンネット,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
314,COLLECTION_NATIONAL_0220,SPECIES_KEY_SWINUB,340,ウリムー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
315,COLLECTION_NATIONAL_0206,SPECIES_KEY_DUNSPARCE,341,ノコッチ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
316,COLLECTION_VEGA_0342,SPECIES_KEY_VEGA_342,342,ノコウテイ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
317,COLLECTION_NATIONAL_0083,SPECIES_KEY_FARFETCHD,343,カモネギ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
318,COLLECTION_VEGA_0344,SPECIES_KEY_VEGA_344,344,カミギリー,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
319,COLLECTION_VEGA_0345,SPECIES_KEY_VEGA_345,345,レファン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
320,COLLECTION_NATIONAL_0324,SPECIES_KEY_TORKOAL,346,コータス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
321,COLLECTION_VEGA_0347,SPECIES_KEY_VEGA_347,347,ストータス,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
322,COLLECTION_NATIONAL_0370,SPECIES_KEY_LUVDISC,348,ラブカス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
323,COLLECTION_VEGA_0349,SPECIES_KEY_VEGA_349,349,ラブリン,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
324,COLLECTION_VEGA_0350,SPECIES_KEY_VEGA_350,350,オールガ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
325,COLLECTION_NATIONAL_0473,SPECIES_KEY_MAMOSWINE,351,マンムー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
326,COLLECTION_NATIONAL_0618,SPECIES_KEY_STUNFISK,352,マッギョ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
327,COLLECTION_VEGA_0353,SPECIES_KEY_VEGA_353,353,ヒカリゴケ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
328,COLLECTION_NATIONAL_0615,SPECIES_KEY_CRYOGONAL,354,フリージオ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
329,COLLECTION_NATIONAL_0475,SPECIES_KEY_GALLADE,355,エルレイド,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
330,COLLECTION_VEGA_0356,SPECIES_KEY_VEGA_356,356,セルディー,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
331,COLLECTION_VEGA_0357,SPECIES_KEY_VEGA_357,357,コゴボー,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
332,COLLECTION_VEGA_0358,SPECIES_KEY_VEGA_358,358,ガネーシャ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
333,COLLECTION_NATIONAL_0599,SPECIES_KEY_KLINK,359,ギアル,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
334,COLLECTION_VEGA_0360,SPECIES_KEY_VEGA_360,360,プレゼンタ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
335,COLLECTION_NATIONAL_0598,SPECIES_KEY_FERROTHORN,361,ナットレイ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
336,COLLECTION_NATIONAL_0602,SPECIES_KEY_TYNAMO,362,シビシラス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
337,COLLECTION_NATIONAL_0074,SPECIES_KEY_GEODUDE,363,イシツブテ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
338,COLLECTION_NATIONAL_0440,SPECIES_KEY_HAPPINY,364,ピンプク,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
339,COLLECTION_NATIONAL_0113,SPECIES_KEY_CHANSEY,365,ラッキー,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
340,COLLECTION_NATIONAL_0242,SPECIES_KEY_BLISSEY,366,ハピナス,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
341,COLLECTION_NATIONAL_0075,SPECIES_KEY_GRAVELER,367,ゴローン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
342,COLLECTION_NATIONAL_0076,SPECIES_KEY_GOLEM,368,ゴローニャ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
343,COLLECTION_NATIONAL_0603,SPECIES_KEY_EELEKTRIK,369,シビビール,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
344,COLLECTION_NATIONAL_0027,SPECIES_KEY_SANDSHREW,370,サンド,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
345,COLLECTION_NATIONAL_0028,SPECIES_KEY_SANDSLASH,371,サンドパン,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
346,COLLECTION_VEGA_0372,SPECIES_KEY_VEGA_372,372,サンドリル,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
347,COLLECTION_VEGA_0373,SPECIES_KEY_VEGA_373,373,カモナイツ,REQUIRED_VEGA_ORIGINAL,1,caught/registered species; legacy Vega binding when audited
348,COLLECTION_NATIONAL_0559,SPECIES_KEY_SCRAGGY,374,ズルッグ,REQUIRED_BASE,1,caught/registered species; legacy Vega binding when audited
