row_key,receiver_species_id,hatch_species_id,move_id,source_row_sha256,disposition,hatch_selected_direct_egg_membership,direct_grant,shared_grant,owner_overlay_grant,grant_on_evolution,existing_move_carry_policy_changed,acquisition_impossible_claimed,runtime_applied
SPECIES_KEY_VEGA_098:egg:4:25:25:0:24,98,97,213,105c7493acee904839c778d301755ce53c4e381b7cd9e37dba468a1435af8f6a,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_098:egg:4:26:26:0:25,98,97,218,eb68278c3b8e14781b3d70428de928fa6f86ee694506668189446214bb7c2754,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_098:egg:4:27:27:0:26,98,97,115,7e871226d1fbf497590f7dda2a90b13d5cedc463c859b358a5a3656edbf9c8fa,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_098:egg:4:28:28:0:27,98,97,387,e2fa4ebc927923d345b72d18c91526a8da851f708783213944974253addc926b,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:1:1:0:0,100,99,313,60d5828b26664890d3e9de47f47be19f3d5349be70c023d2ea3bfdb6d351754c,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:2:2:0:1,100,99,315,29e64bc9950100b512d7a6cd1852be8d7fdf1152f65b7d48ad702a9d7a924fe5,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:3:3:0:2,100,99,216,008590dfbf569e92766866986b4e9578828e80e4de9916001ff4011122b242ab,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:4:4:0:3,100,99,172,9a1926cbe8ab027d2e0c18b292d3b00633249e8d6a9b5a8c614088a7ea5b3757,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:5:5:0:4,100,99,242,1ed800789e1074621cea0f006f80ca2c4f69b2452aedcc892922bd2e4e3c68d5,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:6:6:0:5,100,99,116,860927589b7eeab05b217599b23508ec005fe1c8f2e857a3f0845b53fb5dab2a,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:7:7:0:6,100,99,386,e81f2e8088a515376736b404f5a6036472b6586745163da719bd9a2f2d0925e4,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:8:8:0:7,100,99,470,3cabdcd1149790baf0e0555c5ca26730e9491cae571f8dad628ed37439d2aaa7,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:9:9:0:8,100,99,421,e16db7d93fdfb94505d85da163f3970849bbb49fefcebea84ee1a67ea3e25c67,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:10:10:0:9,100,99,461,89d634406e790e6a3861e43c5ee9d8a684280437b36753d07219cb513716f1b1,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:11:11:0:10,100,99,426,af9208dc7c6ba2f996b820d916f3070f717cb8f30f98e75da028db0f84543446,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:12:12:0:11,100,99,477,4575b9acb917e6c21f99b6778c2997f2ed3d01dea9b13bf493392b7f31c6ac38,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:13:13:0:12,100,99,269,903c3961ecbfba5273a42f3cc547b5cbed661ada4dc2c68d6f11c396758160d6,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:14:14:0:13,100,99,189,9c324e5c5b1d8c901eda48e15870c1a5c4432ee82e6ae51ccba873d83b66e10a,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:15:15:0:14,100,99,168,b34f05263030dfedacfb545d813e583eef558df1ca80a8c0256765421b41988b,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:16:16:0:15,100,99,241,192765edb0b86a2b32b360cbb2138fe01b89c60ae75952053578970ddb86b3e9,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:17:17:0:16,100,99,273,0ab8e15006ce35d6838f1b253ebf7207e99c67b823fa4eb71673dcc2ce9fb893,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:18:18:0:17,100,99,6,54fd2519571306586a5edb1144456723b4ef8f9ae3f5aa59cc2d5188ac8cf5ea,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:19:19:0:18,100,99,63,c95cdbe922da4c721951e9b36fab3ce132d20541d4fd8d47ae0092f0b9b27092,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:20:20:0:19,100,99,474,cb1dd92920afc861e6c14a86f0f0d8099c2a2dce9280a9fed7af81f816ae8cba,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:21:21:0:20,100,99,206,3e0d2569206eb4f1b3708783138e279fba782f7fe2bba61355f1ce9f4f109d7a,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:22:22:0:21,100,99,213,e5073504d7c115bb3a723d73d01f024d0e4fcd8709e0cbdb7c61f8810a210d73,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:23:23:0:22,100,99,218,1b8afd0009831f181de54c15394a74946ee2d94e98df740cd54bf60f9fcc5add,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:24:24:0:23,100,99,289,96cf7390bbe8ecd761a0433fe8d36ff5510d5fa9b54b8ce5c43e828ec950589d,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_100:egg:4:25:25:0:24,100,99,472,f933b0f27d28b59933dcfd88d5af6ebdaa363979999b9083061cb264744e061a,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:1:1:0:0,102,101,405,5ff48995c4e26f83bdccacbcb52c16ab6e38859f0c94c8e1a4aaf249d49ea694,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:2:2:0:1,102,101,240,849da34482b16ab333b7e91f326efdea05c0e30a8806ac9330d884c33eb38494,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:3:3:0:2,102,101,99,33845c4015c663fcd20ffd8d81a2653b053f30cb333efcea7ef468ad7262741a,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:4:4:0:3,102,101,103,7eea6d8eab0bb634090e81bc1463bc3f2777204384a5f8aeac733e76578485f6,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:5:5:0:4,102,101,315,2f22416bdf346ab41f526a26143cbd955f032a86c8ce749726d25ebdfa249add,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:6:6:0:5,102,101,216,bae927fb4bfa2e72694a52519fdbd7406e8b9f326f04f477e619284ad3cbdaf1,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:7:7:0:6,102,101,106,e95bed564e4e887777202787c6147a8c900576415db4ea31465a7a4d09c96a84,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:8:8:0:7,102,101,422,faf94a763fb2f3a56025fa015743eee76a0796d805ebac754d70705516a64dcd,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:9:9:0:8,102,101,317,150b1856178b6307b139093e7e810f83432b513bf5b386fb04c895e5c9d43cc1,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:10:10:0:9,102,101,386,6eb012b7124d9b85b8395b191f76421c37a5e007d841129afc7071b142909f61,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:11:11:0:10,102,101,319,2d3da4bc20728bdf106d98ee39333fa4febf7d993a8cd0e2b696d32a30e2fc20,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:12:12:0:11,102,101,425,8a112e5837e008df039754a387f9a330782cac9216c3ee3990952760946246b1,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:13:13:0:12,102,101,229,ae66960aa9e762f5581b184fc422f5e2823efc2c7820d01280ada1d1642f7e3c,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:14:14:0:13,102,101,481,9e925929e81c224ae07a7534717f93c528922718656ef15d68dfd27f29852c47,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:15:15:0:14,102,101,219,e94df8b7bae3c5177b3d484f9362f8a4bf4a6b864e08f91cbc3bbaf2024dabc2,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:16:16:0:15,102,101,38,d06e444120eaa284079f6f9a1ad5b53f3bd892efd4098dfdaee5658cc56e0f60,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:17:17:0:16,102,101,407,5f5dc6a5c18a0eb45c129bca3c6c4a6668a9649a6bae859f7f3162c0a3f7f632,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:18:18:0:17,102,101,175,eb9483fc2fa54875463dee3df9e9fc98daa90db0950cea63233137caf5b85dcd,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:19:19:0:18,102,101,335,453fc7c35178e771c96ab00e0c4823e0001a16ad26ab30aea92092a6db240181,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:20:20:0:19,102,101,189,7a4a0c74a384e5c30b782ea27d8c69c35a9214a25198c5d271023028aa75f966,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:21:21:0:20,102,101,63,a2e766a7356ccac20f5637a8a12fe60b25c71ea75acb7bb40370775efa44a47d,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:22:22:0:21,102,101,113,9c24fc3f1e7da77b257e54d1dc550ee20b6797a62f74be092edc95179ec4ecf5,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:23:23:0:22,102,101,46,06a28ec55c3550c54bf10c7acbea9d36869f4f1168f37ab4d312725e2a92eed4,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:24:24:0:23,102,101,243,cb5aeb9d1f50862c2bbedc19b9d6ab54e1e934d13f20c0dc9b8328ac52147eb5,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:25:25:0:24,102,101,218,21e16c138f6af77f85a78efd0bbdc60968bdc8690a522f1be6a1a475298f0031,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:26:26:0:25,102,101,397,1715bd1a9b2fec6a47ef1d305915b3e031f7c753ec9869fd1440a3f90cdc043a,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:27:27:0:26,102,101,115,9535a329a28733f3405d15d0b8f63e4962398471c3b135fdc9e9e3c8858e0ac6,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:28:28:0:27,102,101,130,2d0fafa5173e6b2af48a619d4713de03f0058ab42fa501180d8ca60b99b0300c,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:29:29:0:28,102,101,508,74534b74c28fd29dbcbda1d4cd8456de88c5b324c86d900a1268b81a13b7ac21,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_102:egg:4:30:30:0:29,102,101,387,421c6a61c1e26c32861ee5df3ac7b0b1adaa0fb94b26ddfd0985c736c0d82b17,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:1:1:0:0,104,103,240,55ad154a7baaf17c50f5b707046b1adb893a85dc5b4caa31e16a726d44c50a73,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:2:2:0:1,104,103,258,d2f2292b8aae4f52bb9d9f63a7e17d62fd0f40185d75696294c1171880cd035f,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:3:3:0:2,104,103,259,0e3981536a500306c0b84ca94d47929f0391437e77133e8ed48459dd7f3f34db,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:4:4:0:3,104,103,250,29cd3990056eb298f598d77036007d243549856309e69a2b11a5675758ea721b,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:5:5:0:4,104,103,310,135b32103a52f1a39d4b839bdb2df4a1f779ff9c493c1f4f023166def3d9429d,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:6:6:0:5,104,103,68,31fe161ed34e46bdc86a91fada874dfa07df09a09badf18dfc8ae7d4a2e62d5b,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:7:7:0:6,104,103,104,42aa7ac8039d8b21c2e9d5920289e25051207226e67ac25f4f3d65c7e61e0c3e,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:8:8:0:7,104,103,116,431bfbadd2eb09a6075a5274ff4093e82bb2c61c801cb1f3c35773919f15bd44,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:9:9:0:8,104,103,66,827fb564be33a56f87ee8a15a567a5730f69090db02f0170ca747f521e0becf8,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:10:10:0:9,104,103,325,9267b0fc9aae63245851d6c010ad28e672ea36f9f6ae7fc173ed0d288f8ceae2,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:11:11:0:10,104,103,219,af62b9db2bd9b69121d45afc83b005423c891a30750e6c2c143dfeabcf7bdf11,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:12:12:0:11,104,103,38,dd857e563c41e761f7a0546944bab7822a008cb28bc9cc78bcf779cd690ae357,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:13:13:0:12,104,103,434,ce69bacfc4f45f2846b5fef2d0ca53a4ccd03057f2faedda5aaa7b4af44c38fb,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:14:14:0:13,104,103,330,d60418bc9166df353ab1fdbedde7f4b472fd4f56dbc37602467e7d714fccec06,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:15:15:0:14,104,103,252,f36cae8603db5101f934cf6b13c281c315cb286d39514e6ce7c083c8bcd3d009,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:16:16:0:15,104,103,366,66a5e3f7595841ea9631bcc7e1d8cc4db183a39b9a69ad4f5364155a02301aad,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:17:17:0:16,104,103,187,c431d4264ecb90ac3d295de417428b00609ce4f6dfa1163164d94c90be45f1fe,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:18:18:0:17,104,103,341,7b67e4bfaf0babf93cdbfee9b4c851afc1e6222da9964e3cf789af7018683858,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:19:19:0:18,104,103,193,deffb73060886855564807b739af791d176084fe514c528be22bdbdedf64c4fd,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:20:20:0:19,104,103,289,6ceea979bfc2ebf20d7563158f92c9c5b3a4fe04703cd7f5e87249b8f61df3c7,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:21:21:0:20,104,103,8,92c56bf6c2b16e2bf22b47f00a4b2c66ad1ebc0dea19df915f9bafd7a1afb4e8,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_104:egg:4:22:22:0:21,104,103,58,fd01fcccda11ff38d6c42fc24064abbab91e185dfc9d2561436c09ad8ac04f0d,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:1:1:0:0,107,106,171,dc9eee7c7952049f84c889527c7fcb7cae7940a4ea5e6c752d755e693f73361c,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:2:2:0:1,107,106,37,72689d0b7b0a10802e553daa6d069d6453f5e9e4bd49ce0db4228d749d4a9ae5,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:3:3:0:2,107,106,240,1f927aa11e5f97429b7ff831d56ebf054a619e51d3ef041d916517d0656b592b,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:4:4:0:3,107,106,99,13149779d71b18fb7deb1230c2a8826b415f3aeca65fffad126b5daf616a99dd,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:5:5:0:4,107,106,173,f5455c3405904c6b1ee75c4c71846e0e44f100eb4d1aea537e6ae973f069bac7,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:6:6:0:5,107,106,313,fc13a599ba54a50df2f00b444c6e4fbc3a464d53a58fe1f4391b1ab29ecb8166,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:7:7:0:6,107,106,262,202095e2deb5171d829cab92fe50a782cc9045d125cd83a71abe53117d44d72c,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:8:8:0:7,107,106,428,a9f54c023fc6945e52910062c666936a2989e122a0a5f733d40fa48ac9b0e75c,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:9:9:0:8,107,106,68,06180be54424b29b29c8bdb08b324cc9f2aee4cec70b3216e3f0d9b1888d09d4,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:10:10:0:9,107,106,104,80c31f3d8f535031a2b6c15b3405ae678b1860831ba05894f86d54d1d68de31b,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:11:11:0:10,107,106,9,e1da05019f7fa1013872f9261b34a34cda8a9407d8915c7243e310ba2e1ce60f,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:12:12:0:11,107,106,238,d96a4504af48114769f8a33367decb68ed934024d0b98ae06f13bca7425ffefa,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:13:13:0:12,107,106,122,d36c488afcd83518812c8db8d4343403f5695e3220815aff155aeb473c194e72,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:14:14:0:13,107,106,175,e76f5e6b40213e8dc99a77de846bdcd662201df827b35c2f6feebaf5d0b9886a,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:15:15:0:14,107,106,385,6cebecd76689e5d1e39b82cefec6ce6f6415a59a62c3f079c1a8c5d2300ff6f9,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:16:16:0:15,107,106,69,a331a01937ed1be64b9210d1886e9a72fd28418aa9bbde9ef0c765843802cfbb,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:17:17:0:16,107,106,136,b80d518d7487169aaea64c8b9f50ca9abced171383cbe91d90fac2b4bb9d5fb5,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:18:18:0:17,107,106,241,bac1f643fe2a1cc262fba58086d44fb1e35aa4d47a2ffabe5266cb1f0b105afa,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:19:19:0:18,107,106,7,961c3d4da924d6b56a38c4e658dc724bbd974ec6be2a3f673dc8673516a6e994,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:20:20:0:19,107,106,146,d7d59c9565910be768cb798d358ccba4438f0c4b7723a300d62174e9b6bbbd22,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:21:21:0:20,107,106,474,7754de8f5955c5971e9f93fdb684280451b2a2e4e9b40170187e1415099992e6,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:22:22:0:21,107,106,450,7b240aa031ef8eb0f2ff539691bf5b2bc41df4951bce85df28ddcf3bf72f238b,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:23:23:0:22,107,106,197,a5688a2996bc5c29039dda91ad51cfa634949f73f743fcc6eeb5565a41819095,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:24:24:0:23,107,106,194,a782afe4c3541bd56f17769c6b99a7af14b24e2f2cc71cff72be04fcd9bf1fc5,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:25:25:0:24,107,106,243,a09fc8e8be99430b3e04260a4c86d066bb1262dd16a01e6f3e6c7c362668ab07,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:26:26:0:25,107,106,429,b909dcb5d70cf9e411754e0e35c6dc0736de813004a648c83729156fda595a2d,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
SPECIES_KEY_VEGA_107:egg:4:27:27:0:26,107,106,213,08d23564d8aab1a8839eb297afe236487f1d099bd97e5c05bdd95285ae5456fb,SELECTED_HATCH_MEMBERSHIP_CARRY_REFERENCE,True,False,False,False,False,False,False,False
